statistic,subject_id,condition,observed,pred_median,pred_lo,pred_hi,inside
p_stay_win,11036,sham,0.6387468030690537,0.6692172006102212,0.515797008899143,0.8186921936758893,True
p_stay_win,11075,active,0.9227395411605939,0.899053392259914,0.7722851335656215,0.9771613190730838,True
p_stay_win,11075,sham,0.976975405546834,0.957068538797633,0.8616375469043153,1.0,True
p_stay_win,11116,active,0.8979328165374676,0.8408997745439639,0.6850118783655369,0.9457708669051975,True
p_stay_win,11116,sham,0.8661633493479752,0.741323372297637,0.5762546858486792,0.8913391984359725,True
p_stay_win,11168,active,0.6026077097505669,0.6337001366073329,0.46882240853658536,0.7539302757158006,True
p_stay_win,11168,sham,0.6761904761904762,0.5455176402544823,0.42760416666666673,0.699883909644939,True
p_stay_win,11286,active,1.0,0.9583333333333334,0.7301515151515151,1.0,True
p_stay_win,11286,sham,0.9864864864864865,0.9496060542572171,0.8195705213903743,1.0,True
p_stay_win,11316,active,0.7115091463414633,0.6297455678269631,0.47516029587672387,0.767859382124943,True
p_stay_win,11316,sham,0.8381006864988558,0.7291728436358844,0.546312134502924,0.8788098207686621,True
p_stay_win,11318,active,0.584008097165992,0.617147521883767,0.47508445945945943,0.749628674171357,True
p_stay_win,11318,sham,0.752895752895753,0.6668859649122807,0.5224417960088692,0.7944614018087856,True
p_stay_win,11326,active,0.9888888888888889,0.973589661089661,0.8907757352941176,1.0,True
p_stay_win,11326,sham,0.9373516848599905,0.9263695146759663,0.8229028239202657,0.986842105263158,True
p_stay_win,11329,active,0.8918918918918919,0.8631907308377897,0.6773750000000001,0.9787301587301587,True
p_stay_win,11329,sham,0.9235588972431077,0.8414324849770236,0.7022005941213258,0.9340027889187023,True
p_stay_win,11330,active,0.852991452991453,0.7043135435992579,0.5104789886039885,0.9048679437487576,True
p_stay_win,11330,sham,0.9097639055622249,0.8407440476190476,0.6983603896103896,0.9337263585336133,True
p_stay_win,11439,active,0.45559210526315785,0.5333333333333333,0.4170417183622829,0.6600299506694856,True
p_stay_win,11439,sham,0.5224957555178269,0.5302406746151829,0.42199128744239633,0.666022422102049,True
p_stay_win,11461,active,0.9444444444444444,0.9411407418056355,0.8105751273344651,0.9952499999999997,True
p_stay_win,11461,sham,0.9264354066985645,0.8853238510555583,0.7407056138306138,0.9843627450980392,True
p_stay_win,11472,active,0.456989247311828,0.5512959112959113,0.40165319683908046,0.7126424501424501,True
p_stay_win,11472,sham,0.48256320836965994,0.5646110056925996,0.4085746578690127,0.7237169245289375,True
p_stay_win,11526,active,0.9560283687943263,0.9267933189535977,0.8306848404255319,0.9880965909090909,True
p_stay_win,11526,sham,0.9509456264775413,0.931810595065312,0.8239193272894495,0.990746140651801,True
p_stay_win,11539,active,0.9285309132161089,0.9198360657861665,0.7987601163566033,0.9893617021276595,True
p_stay_win,11539,sham,0.9388888888888889,0.9055584698179557,0.7949773576768258,0.9769969666329625,True
p_stay_win,11542,active,1.0,0.9880952380952381,0.9263598901098902,1.0,True
p_stay_win,11542,sham,1.0,0.9378337618939123,0.8276897955391744,0.9952499999999997,False
p_stay_win,11563,active,0.6138095238095238,0.6387757667169431,0.5086720867208672,0.7953585136795022,True
p_stay_win,11563,sham,0.6280487804878049,0.5702529452529452,0.42865306322656593,0.7466618217054258,True
p_stay_win,11570,active,0.5071428571428571,0.5455715455715455,0.4090056022408963,0.6768699620673304,True
p_stay_win,11570,sham,0.9807692307692308,0.9313695043234685,0.7985447020505704,0.9899030612244898,True
p_stay_win,11622,active,0.5625,0.5113610347985348,0.3701653997747748,0.6254704301075268,True
p_stay_win,11622,sham,0.5067567567567568,0.5173789388905667,0.3770343137254902,0.6480208333333332,True
p_stay_win,11628,active,0.8570075757575758,0.8129885908150166,0.6644262683736368,0.9338028688142854,True
p_stay_win,11628,sham,0.6263616557734205,0.5548513050919983,0.4092754434900868,0.7014338731443994,True
p_stay_win,11631,active,0.9659090909090908,0.9761904761904762,0.900406976744186,1.0,True
p_stay_win,11631,sham,1.0,1.0,0.9361240772904906,1.0,True
p_stay_win,11681,active,0.9093617021276595,0.8862679955703211,0.743014705882353,0.9728190423456202,True
p_stay_win,11681,sham,0.9473684210526316,0.7789603350578961,0.6438040865384616,0.8994300766283522,False
p_stay_win,11854,active,0.9534883720930232,0.9372728265916477,0.8232555350017,1.0,True
p_stay_win,11854,sham,0.9736842105263157,0.9655063928319743,0.872752297631672,1.0,True
p_stay_win,11861,active,0.7538902538902539,0.730664156815052,0.5579495753042596,0.8746335549258936,True
p_stay_win,11861,sham,0.7288888888888889,0.7381043084168084,0.5796687875457639,0.8825491829166411,True
p_stay_win,11885,active,0.9335426478283622,0.9196389081948568,0.8149735445821114,0.9885108350951374,True
p_stay_win,11885,sham,0.9897959183673469,0.986842105263158,0.9096262265886682,1.0,True
p_stay_win,11900,active,0.9116777531411677,0.896007682249101,0.7464850397050482,0.9758522727272727,True
p_stay_win,11900,sham,0.9545454545454546,0.9136157959687372,0.7846107986006242,0.9882405869324474,True
p_stay_win,11920,active,0.8125,0.6583761232349166,0.4909812373225152,0.8627840909090909,True
p_stay_win,11920,sham,0.7595389507154213,0.6359311740890687,0.47198780721966205,0.8117615927419354,True
p_shift_lose,10369,active,0.5074679943100996,0.5193910256410256,0.4019340034965035,0.6376433581945323,True
p_shift_lose,10369,sham,0.49324324324324326,0.5234848484848484,0.4007181247806248,0.659535442700765,True
p_shift_lose,10418,active,0.2727272727272727,0.5526315789473685,0.3870967741935484,0.7257836990595611,False
p_shift_lose,10418,sham,0.5012987012987012,0.5535714285714286,0.4221951593137255,0.6699134615384614,True
p_shift_lose,10541,active,0.6944444444444444,0.5388736263736265,0.41925961538461537,0.6750983938834154,False
p_shift_lose,10541,sham,0.6490147783251232,0.5492617753623188,0.43005736714975845,0.6702960526315789,True
p_shift_lose,10559,active,0.5139639639639639,0.5338541666666667,0.3696927287409768,0.6639515752537574,True
p_shift_lose,10559,sham,0.3536931818181818,0.4245908661231242,0.1882441410063314,0.6091304347826088,True
p_shift_lose,10589,active,0.4753694581280788,0.4753795066413662,0.3340499344405594,0.61917239010989,True
p_shift_lose,10589,sham,0.3538011695906432,0.44306752873563215,0.266315079459203,0.6190048352548353,True
p_shift_lose,10590,active,0.5161290322580645,0.558066933066933,0.4216558802710082,0.6730180865449628,True
p_shift_lose,10590,sham,0.5495495495495495,0.5523515699986288,0.3983089826839827,0.6894232604679803,True
p_shift_lose,10606,active,0.45270270270270274,0.504789740398293,0.3958601379741086,0.6180451127819548,True
p_shift_lose,10606,sham,0.47058823529411764,0.5058139534883721,0.3522983870967742,0.6628048780487803,True
p_shift_lose,10608,active,0.6944045911047346,0.5616563568176471,0.43182554945054946,0.6832142062609248,False
p_shift_lose,10608,sham,0.6651785714285714,0.5267923501619154,0.4081184012066365,0.670004419191919,True
p_shift_lose,10617,active,0.2896551724137931,0.4050324675324675,0.24820340176364147,0.5806456921112092,True
p_shift_lose,10617,sham,0.574744295830055,0.5681818181818181,0.4331318818818819,0.7042331932773108,True
p_shift_lose,10636,active,0.23669467787114845,0.3334582708645677,0.20148437500000002,0.5113419913419912,True
p_shift_lose,10636,sham,0.375,0.40605304621848737,0.2478278474399164,0.577452134558989,True
p_shift_lose,10638,active,0.413312693498452,0.47619047619047616,0.32992056106975465,0.6107814558629775,True
p_shift_lose,10638,sham,0.422979797979798,0.4914822142199989,0.3492533936651584,0.6225509404388712,True
p_shift_lose,10641,active,0.6093073593073594,0.5802083333333333,0.4570359195402299,0.7082251521298174,True
p_shift_lose,10641,sham,0.5075757575757576,0.5888769383351427,0.4631657523510972,0.7089823027188328,True
p_shift_lose,10649,active,0.537405303030303,0.5476190476190477,0.41735421836228287,0.6813802083333331,True
p_shift_lose,10649,sham,0.5,0.5296631473102061,0.3868807603686636,0.6716435185185186,True
p_shift_lose,10656,active,0.8981481481481481,0.5443897099069513,0.4037248563218391,0.6774601369359432,False
p_shift_lose,10656,sham,0.95,0.532807119263476,0.40090825123152707,0.6615577107279693,False
p_shift_lose,10661,active,0.4892156862745098,0.5421798631476051,0.4145833333333333,0.6749819624819625,True
p_shift_lose,10661,sham,0.7538461538461538,0.5761846481752069,0.4583467741935484,0.718055533091803,False
p_shift_lose,10685,active,0.8073684210526315,0.5462962962962963,0.41052083333333333,0.6742798822944296,False
p_shift_lose,10685,sham,0.8106249999999999,0.5433927118709727,0.4215437788018433,0.6922689791467902,False
p_shift_lose,10741,active,0.6423160173160174,0.5528085778085778,0.39411231303418803,0.6816861246795957,True
p_shift_lose,10741,sham,0.8156862745098039,0.5098558848558848,0.3422296664167916,0.6451964285714286,False
p_shift_lose,10804,active,0.5294117647058824,0.5653846153846154,0.38785650623885914,0.7381535947712418,True
p_shift_lose,10804,sham,0.6013071895424837,0.5586325439266615,0.43052740240240245,0.6941363636363636,True
p_shift_lose,10809,active,0.5962962962962963,0.5277188328912468,0.3656672054597701,0.6751098531844498,True
p_shift_lose,10809,sham,0.792022792022792,0.580060304669094,0.44321440208536983,0.7063766072637041,False
p_shift_lose,10810,active,0.626984126984127,0.5762725178047758,0.45232954545454546,0.6950833333333333,True
p_shift_lose,10810,sham,0.4149797570850202,0.5403296703296703,0.40354057247899155,0.6688405797101448,True
p_shift_lose,10862,active,0.9444444444444444,0.5396461162988115,0.40471198007962716,0.6655190524485657,False
p_shift_lose,10862,sham,0.6442307692307692,0.5370879120879121,0.40832789686237964,0.6774509803921568,True
p_shift_lose,10866,active,0.5584045584045584,0.5577956989247312,0.4421647509578544,0.6826136363636364,True
p_shift_lose,10866,sham,0.42813588850174217,0.4787581699346405,0.318892700904896,0.6393973914017017,True
p_shift_lose,10886,active,0.7513904338153504,0.5558292282430213,0.41666666666666663,0.6646874999999999,False
p_shift_lose,10886,sham,0.4657142857142857,0.5522815577844041,0.4146780303030303,0.6872745497655584,True
p_shift_lose,10896,active,0.38571428571428573,0.5162307193557194,0.39152214714714717,0.6462873148357018,False
p_shift_lose,10896,sham,0.4638655462184874,0.5155425150829562,0.4066260026737968,0.6441840659340659,True
p_shift_lose,10950,active,0.582051282051282,0.5757418909592822,0.45919289044289047,0.7075920048072264,True
p_shift_lose,10950,sham,0.5241935483870968,0.5198608021258189,0.36115885079077,0.6549287243633085,True
p_shift_lose,10951,active,0.6228070175438596,0.5345880018674136,0.40004632749326147,0.6590695259042032,True
p_shift_lose,10951,sham,0.6150221729490022,0.5204292527821939,0.40015117134019573,0.6457196969696968,True
p_shift_lose,10998,active,0.6153846153846154,0.5652173913043478,0.4,0.7545258620689653,True
p_shift_lose,10998,sham,0.5945378151260504,0.5734311406186406,0.46305800316913615,0.6869178921568627,True
p_shift_lose,11016,active,0.8185550082101807,0.5547452547452547,0.427114618813865,0.6833775095871868,False
p_shift_lose,11016,sham,0.7078787878787879,0.5812978927203065,0.4554367932430546,0.6961404440154438,False
p_shift_lose,11030,active,0.673998044965787,0.5501981443918564,0.4079026120937886,0.6725060096153846,False
p_shift_lose,11030,sham,0.5486111111111112,0.529601706970128,0.41536652191894124,0.6384661853950646,True
