statistic,subject_id,condition,observed,pred_median,pred_lo,pred_hi,inside
p_shift_lose,11031,active,0.73109243697479,0.562334656084656,0.43796974083264406,0.6847972972972972,False
p_shift_lose,11031,sham,0.4468965517241379,0.5880450849963045,0.4705537419709263,0.7189967039049919,False
p_shift_lose,11036,active,0.5597972972972973,0.5549434577050856,0.4582528233409704,0.664999251098389,True
p_shift_lose,11036,sham,0.6703612479474549,0.5764123498498498,0.4481597303122088,0.693112281976744,True
p_shift_lose,11075,active,0.7903225806451613,0.5610467980295566,0.42130358771663123,0.6803639481707316,False
p_shift_lose,11075,sham,0.8142361111111112,0.5299894195516843,0.37427884615384616,0.6520209339774558,False
p_shift_lose,11116,active,0.5661538461538461,0.5431034482758621,0.43466711956521736,0.6919679273266591,True
p_shift_lose,11116,sham,0.41787439613526567,0.5047931763285024,0.35912426752310117,0.6409816576086956,True
p_shift_lose,11168,active,0.5337837837837838,0.5382594417077176,0.4180099442153771,0.6395202533360428,True
p_shift_lose,11168,sham,0.5705882352941176,0.5325749145158913,0.408890157807309,0.6479887218045111,True
p_shift_lose,11286,active,0.07692307692307693,0.48,0.30143939393939395,0.6666666666666666,False
p_shift_lose,11286,sham,0.19172113289760348,0.39456521739130435,0.2739869505494506,0.5251763285024154,False
p_shift_lose,11316,active,0.5174418604651163,0.5723334296863709,0.46654460912525425,0.7005348737697903,True
p_shift_lose,11316,sham,0.4503225806451613,0.5782407407407407,0.45895489844683396,0.7050430107526882,False
p_shift_lose,11318,active,0.6198412698412699,0.573450868550687,0.46371258221156797,0.7010058730715287,True
p_shift_lose,11318,sham,0.7035714285714285,0.5836648983200707,0.46408449477351915,0.696397173035104,False
p_shift_lose,11326,active,0.7082228116710876,0.532511961722488,0.3846877240143369,0.644459161105374,False
p_shift_lose,11326,sham,0.935483870967742,0.5426322043969103,0.396712962962963,0.6802768762677485,False
p_shift_lose,11329,active,0.4166666666666667,0.5787841191066998,0.4151580459770115,0.7539772727272726,True
p_shift_lose,11329,sham,0.4843597262952102,0.567782738095238,0.4395539314516129,0.6905623973727422,True
p_shift_lose,11330,active,0.3277777777777778,0.5557631160572337,0.431147872009941,0.6843651085756348,False
p_shift_lose,11330,sham,0.4407051282051282,0.4757040060319958,0.3157436162870945,0.6205904558404558,True
p_shift_lose,11439,active,0.6019704433497537,0.5146536246612466,0.40278298695637405,0.6393570470457369,True
p_shift_lose,11439,sham,0.5591397849462365,0.5193714821763602,0.4132040229885058,0.6266893500764468,True
p_shift_lose,11461,active,0.3508771929824561,0.48900297619047617,0.33119321895424836,0.6195476190476191,True
p_shift_lose,11461,sham,0.37642857142857145,0.5546762349112182,0.4097076461769116,0.6971059070857457,False
p_shift_lose,11472,active,0.23663003663003662,0.4984498687060357,0.4034109477124183,0.6122408536585365,False
p_shift_lose,11472,sham,0.3811059907834101,0.503971723824665,0.3887366979278744,0.6469150934750733,False
p_shift_lose,11526,active,0.2456989247311828,0.40992610837438426,0.2681629397254397,0.5558262894600653,False
p_shift_lose,11526,sham,0.24202898550724639,0.3993933088273489,0.2678397190293742,0.5343321114369501,False
p_shift_lose,11539,active,0.6383928571428572,0.5548610074472143,0.42434752747252746,0.6772618006993006,True
p_shift_lose,11539,sham,0.5346153846153846,0.5576923076923077,0.44939233860513356,0.6939114583333332,True
p_shift_lose,11542,active,0.49615975422427033,0.5339589442815249,0.39745588235294116,0.6711907114624505,True
p_shift_lose,11542,sham,0.5722811671087533,0.5493055555555556,0.4125676328502415,0.6803754789272031,True
p_shift_lose,11563,active,0.505625,0.5498068177616742,0.41486179361179365,0.6878528225806452,True
p_shift_lose,11563,sham,0.5857142857142856,0.5196886446886446,0.3985294117647059,0.6429107289107289,True
p_shift_lose,11570,active,0.47615262321144675,0.5099571939688219,0.39712654116853224,0.6112999343585896,True
p_shift_lose,11570,sham,0.3287037037037037,0.42908986175115205,0.2919191919191919,0.5771950271950271,True
p_shift_lose,11622,active,0.4223684210526316,0.5069990422706891,0.40007541478129716,0.6202070439139404,True
p_shift_lose,11622,sham,0.6368243243243243,0.5074915824915824,0.39787526497085324,0.6328612128612127,False
p_shift_lose,11628,active,0.641025641025641,0.5493447580645161,0.41630879461584996,0.6805761494252872,True
p_shift_lose,11628,sham,0.5150709219858156,0.5328583555663352,0.40024627075710667,0.6502373307273488,True
p_shift_lose,11631,active,0.7645502645502645,0.5296957671957672,0.404156746031746,0.6401451666381449,False
p_shift_lose,11631,sham,0.8013468013468013,0.5236175479583187,0.3869444444444444,0.6454832995951416,False
p_shift_lose,11681,active,0.39502164502164505,0.5205432006219113,0.3876465517241379,0.6552669552669552,True
p_shift_lose,11681,sham,0.5184331797235023,0.5771943573667712,0.43483796296296295,0.7009605053594903,True
p_shift_lose,11854,active,0.875,0.544281045751634,0.4226086956521739,0.6729953914221154,False
p_shift_lose,11854,sham,0.9115384615384616,0.5306944444444444,0.4067077038403875,0.6657967032967033,False
p_shift_lose,11861,active,0.7185185185185186,0.5906158357771261,0.4546176821983274,0.7351602564102564,True
p_shift_lose,11861,sham,0.7879417879417879,0.5894302644429419,0.4642857142857143,0.7145900974025973,False
p_shift_lose,11885,active,0.984375,0.5450717559413212,0.4112068965517241,0.6969575596816973,False
p_shift_lose,11885,sham,1.0,0.5268734491315137,0.4025648858577247,0.6471393843676453,False
p_shift_lose,11900,active,0.338475499092559,0.4984193329020915,0.3445257867132867,0.6446836677814937,False
p_shift_lose,11900,sham,0.3513986013986014,0.5,0.37470305429864253,0.6467164855072464,False
p_shift_lose,11920,active,0.5420506912442395,0.572295912942485,0.44336273521505376,0.7058055585229497,True
p_shift_lose,11920,sham,0.4336870026525199,0.5260429225946468,0.37787298387096774,0.6706068376068376,True
ttc,10369,active,14.5,11.0,3.75,23.76249999999999,True
ttc,10369,sham,7.0,10.75,3.3687500000000004,20.25,True
ttc,10418,active,5.5,8.5,1.7375000000000003,24.024999999999977,True
ttc,10418,sham,6.5,4.25,1.75,8.5,True
ttc,10541,active,5.5,4.5,1.75,8.25,True
ttc,10541,sham,5.5,4.5,2.0,9.131249999999994,True
ttc,10559,active,10.5,7.75,3.5,15.787499999999966,True
ttc,10559,sham,9.75,7.0,3.1187500000000004,12.012499999999989,True
ttc,10589,active,8.75,6.0,2.75,11.631249999999994,True
ttc,10589,sham,3.5,5.5,2.3687500000000004,9.881249999999994,True
ttc,10590,active,6.75,4.75,2.25,11.512499999999989,True
ttc,10590,sham,8.5,5.75,2.0,11.881249999999994,True
ttc,10606,active,9.0,11.0,3.5,23.881249999999994,True
ttc,10606,sham,16.5,10.0,2.5,26.5,True
ttc,10608,active,5.75,4.5,2.0,9.0,True
ttc,10608,sham,3.75,4.0,1.75,8.881249999999994,True
ttc,10617,active,4.75,6.0,3.0,11.131249999999994,True
ttc,10617,sham,3.0,4.75,2.25,10.0,True
ttc,10636,active,2.25,6.0,2.75,11.893749999999983,False
ttc,10636,sham,4.0,5.375,2.25,10.393749999999983,True
ttc,10638,active,9.75,11.75,6.75,19.25,True
ttc,10638,sham,13.25,13.0,6.11875,23.25,True
ttc,10641,active,5.5,5.25,2.5,10.5,True
ttc,10641,sham,5.0,6.25,2.3687500000000004,13.643749999999983,True
ttc,10649,active,3.25,4.5,1.8687500000000001,9.262499999999989,True
ttc,10649,sham,4.5,4.0,1.75,8.75,True
ttc,10656,active,3.0,4.0,1.75,8.5,True
ttc,10656,sham,2.5,4.0,1.75,8.25,True
ttc,10661,active,2.25,4.5,1.8687500000000001,9.262499999999989,True
ttc,10661,sham,3.25,5.375,2.25,10.131249999999994,True
ttc,10685,active,4.75,4.5,2.0,8.881249999999994,True
ttc,10685,sham,4.5,4.5,1.75,9.25,True
ttc,10741,active,4.25,5.25,2.25,10.762499999999989,True
ttc,10741,sham,3.75,5.0,2.0,10.0,True
ttc,10804,active,3.0,7.5,2.0,18.5,True
ttc,10804,sham,10.5,8.75,3.5,17.799999999999955,True
ttc,10809,active,8.5,5.5,2.1187500000000004,10.381249999999994,True
ttc,10809,sham,9.75,5.75,2.5,11.75,True
ttc,10810,active,4.0,5.25,2.25,10.5,True
ttc,10810,sham,5.25,4.5,2.0,9.25,True
ttc,10862,active,10.0,4.25,1.75,9.25,False
ttc,10862,sham,4.0,4.25,2.0,8.5,True
ttc,10866,active,7.5,7.5,3.0,15.393749999999983,True
ttc,10866,sham,10.0,12.25,6.11875,20.5,True
ttc,10886,active,2.75,4.5,2.0,9.012499999999989,True
ttc,10886,sham,11.0,6.5,2.5,12.25,True
ttc,10896,active,6.0,10.25,4.25,20.381249999999994,True
ttc,10896,sham,8.75,11.5,4.25,23.26249999999999,True
ttc,10950,active,9.5,5.625,2.6187500000000004,11.5,True
ttc,10950,sham,4.0,4.5,2.0,9.25,True
ttc,10951,active,13.666666666666668,9.25,3.333333333333333,19.099999999999987,True
ttc,10951,sham,11.0,10.75,4.61875,24.91874999999996,True
ttc,10998,active,9.0,5.5,2.0,15.262499999999989,True
ttc,10998,sham,7.5,9.0,3.5,18.25,True
ttc,11016,active,6.5,4.5,1.8687500000000001,8.881249999999994,True
ttc,11016,sham,8.5,5.0,2.25,10.25,True
ttc,11030,active,5.5,4.25,1.75,10.012499999999989,True
ttc,11030,sham,2.75,4.0,1.75,8.5,True
ttc,11031,active,1.5,4.75,2.0,9.631249999999994,False
ttc,11031,sham,4.25,5.5,2.5,11.762499999999989,True
ttc,11036,active,16.25,8.75,3.0,19.381249999999994,True
ttc,11036,sham,14.5,7.25,3.0,15.881249999999994,True
ttc,11075,active,4.75,4.75,2.0,9.0,True
ttc,11075,sham,6.25,4.5,1.8687500000000001,9.25,True
ttc,11116,active,3.25,6.25,2.3687500000000004,11.512499999999989,True
ttc,11116,sham,8.25,8.625,4.75,13.762499999999989,True
ttc,11168,active,12.5,9.75,4.25,20.631249999999994,True
ttc,11168,sham,1.5,9.25,3.5,20.51249999999999,False
ttc,11286,active,13.0,9.0,2.5,19.76249999999999,True
ttc,11286,sham,12.0,9.25,4.75,15.0,True
ttc,11316,active,5.25,6.75,2.75,16.537499999999966,True
ttc,11316,sham,6.0,6.25,2.75,12.881249999999994,True
ttc,11318,active,23.25,7.5,3.0,15.5,False
ttc,11318,sham,6.25,6.75,2.8687500000000004,13.5,True
ttc,11326,active,4.5,4.25,2.0,8.75,True
ttc,11326,sham,9.0,4.75,2.0,9.762499999999989,True
ttc,11329,active,4.5,4.5,1.5,13.0,True
ttc,11329,sham,7.0,5.5,2.5,11.012499999999989,True
ttc,11330,active,12.5,6.75,3.0,13.906249999999972,True
ttc,11330,sham,10.25,7.625,3.2375000000000003,13.5,True
ttc,11439,active,11.25,9.75,3.25,19.0,True
ttc,11439,sham,8.0,9.25,2.8687500000000004,20.01249999999999,True
ttc,11461,active,5.5,5.75,2.75,11.131249999999994,True
ttc,11461,sham,5.75,5.0,2.0,10.0,True
ttc,11472,active,9.0,10.75,4.0,23.062499999999943,True
ttc,11472,sham,11.75,10.5,4.25,21.881249999999994,True
ttc,11526,active,5.0,7.25,3.5,12.75,True
ttc,11526,sham,2.75,7.5,3.75,12.5,False
ttc,11539,active,6.0,4.75,2.0,9.131249999999994,True
ttc,11539,sham,8.75,4.25,2.0,9.0,True
ttc,11542,active,3.25,4.0,1.5,8.131249999999994,True
ttc,11542,sham,3.25,4.5,2.0,9.0,True
ttc,11563,active,8.25,9.0,3.75,17.893749999999983,True
ttc,11563,sham,9.0,11.25,4.11875,21.799999999999955,True
ttc,11570,active,15.25,11.5,3.8687500000000004,24.26249999999999,True
ttc,11570,sham,4.25,6.75,3.25,12.5,True
ttc,11622,active,8.0,10.375,3.25,22.381249999999994,True
ttc,11622,sham,22.5,9.875,3.7375000000000003,19.51249999999999,False
ttc,11628,active,8.25,6.0,2.5,11.893749999999983,True
ttc,11628,sham,13.25,11.0,4.25,22.40624999999997,True
ttc,11631,active,2.0,4.125,1.75,8.5,True
ttc,11631,sham,4.0,4.0,1.75,8.381249999999994,True
ttc,11681,active,4.75,5.75,2.6187500000000004,11.5,True
ttc,11681,sham,5.5,6.25,2.5,12.5,True
ttc,11854,active,1.75,4.75,1.75,9.131249999999994,True
ttc,11854,sham,1.5,4.25,1.75,8.881249999999994,False
ttc,11861,active,5.0,5.75,2.5,12.25,True
ttc,11861,sham,7.5,5.75,2.25,10.762499999999989,True
ttc,11885,active,5.0,4.5,2.1187500000000004,9.774999999999977,True
ttc,11885,sham,3.5,4.25,1.75,9.631249999999994,True
ttc,11900,active,7.25,7.0,3.0,12.5,True
ttc,11900,sham,4.75,5.75,2.5,10.5,True
ttc,11920,active,10.25,6.5,2.8687500000000004,15.881249999999994,True
ttc,11920,sham,7.25,9.0,3.8687500000000004,15.381249999999994,True
