subject_id,hemi,parcel,n_vert,surf_area,gray_vol,thick_avg,thick_std,mean_curv,gaus_curv,fold_ind,curv_ind
11539,lh,temporalpole,754,503.0,3072.0,4.137,0.603,0.112,0.021,7.0,0.7
11539,lh,transversetemporal,914,532.0,1133.0,2.028,0.437,0.093,0.014,7.0,0.5
11539,lh,insula,4200,2761.0,8462.0,3.087,0.776,0.112,0.027,38.0,4.6
11539,rh,bankssts,1727,1108.0,2981.0,2.854,0.455,0.102,0.015,12.0,1.2
11539,rh,caudalanteriorcingulate,1302,866.0,2413.0,2.367,0.706,0.102,0.012,12.0,0.8
11539,rh,caudalmiddlefrontal,4355,2862.0,7345.0,2.413,0.385,0.106,0.019,39.0,3.5
11539,rh,cuneus,3014,1906.0,3478.0,1.65,0.468,0.111,0.017,29.0,2.4
11539,rh,entorhinal,868,555.0,3329.0,3.972,0.659,0.086,0.017,5.0,0.5
11539,rh,fusiform,4409,2885.0,9423.0,2.901,0.511,0.111,0.019,45.0,3.6
11539,rh,inferiorparietal,9831,6586.0,16459.0,2.318,0.494,0.106,0.017,100.0,7.4
11539,rh,inferiortemporal,4707,3175.0,10431.0,2.86,0.648,0.105,0.017,41.0,3.4
11539,rh,isthmuscingulate,1792,1156.0,2768.0,2.094,0.787,0.105,0.022,18.0,1.4
11539,rh,lateraloccipital,9887,6487.0,14573.0,2.11,0.582,0.127,0.025,111.0,11.0
11539,rh,lateralorbitofrontal,4495,3066.0,8313.0,2.588,0.561,0.119,0.023,51.0,4.4
11539,rh,lingual,5770,3998.0,9069.0,2.045,0.646,0.14,0.029,75.0,7.4
11539,rh,medialorbitofrontal,3538,2420.0,6094.0,2.262,0.66,0.107,0.017,35.0,2.7
11539,rh,middletemporal,5689,3837.0,13944.0,3.006,0.571,0.108,0.018,56.0,4.3
11539,rh,parahippocampal,1154,743.0,2352.0,2.753,0.75,0.085,0.013,9.0,0.7
11539,rh,paracentral,2845,1598.0,4089.0,2.43,0.558,0.086,0.016,17.0,1.8
11539,rh,parsopercularis,2080,1379.0,3911.0,2.581,0.389,0.103,0.015,18.0,1.4
11539,rh,parsorbitalis,1512,1057.0,3373.0,2.628,0.527,0.125,0.022,18.0,1.4
11539,rh,parstriangularis,2587,1723.0,4502.0,2.407,0.435,0.108,0.018,22.0,1.9
11539,rh,pericalcarine,2602,1757.0,2171.0,1.418,0.424,0.117,0.02,27.0,2.3
11539,rh,postcentral,6701,4110.0,9498.0,2.071,0.592,0.092,0.014,49.0,4.2
11539,rh,posteriorcingulate,2185,1464.0,3947.0,2.391,0.799,0.109,0.018,20.0,1.8
11539,rh,precentral,8832,5357.0,14096.0,2.475,0.477,0.085,0.013,54.0,5.3
11539,rh,precuneus,6951,4569.0,10885.0,2.229,0.497,0.107,0.018,66.0,5.4
11539,rh,rostralanteriorcingulate,1195,845.0,2403.0,2.441,0.617,0.13,0.021,18.0,1.1
11539,rh,rostralmiddlefrontal,10181,7259.0,17662.0,2.179,0.563,0.128,0.024,130.0,10.0
11539,rh,superiorfrontal,12254,8105.0,24478.0,2.693,0.554,0.109,0.019,100.0,9.7
11539,rh,superiorparietal,8216,5277.0,11771.0,2.084,0.454,0.109,0.018,73.0,6.3
11539,rh,superiortemporal,6868,4413.0,14065.0,2.877,0.578,0.091,0.014,50.0,4.2
11539,rh,supramarginal,5118,3351.0,9280.0,2.553,0.486,0.101,0.016,45.0,3.5
11539,rh,frontalpole,561,412.0,1177.0,2.21,0.636,0.143,0.027,8.0,0.7
11539,rh,temporalpole,789,516.0,2939.0,3.897,0.592,0.114,0.023,8.0,0.8
11539,rh,transversetemporal,562,322.0,965.0,2.624,0.36,0.098,0.022,5.0,0.5
11539,rh,insula,4097,2724.0,8144.0,2.972,0.715,0.115,0.027,37.0,4.5
11542,lh,bankssts,1718,1149.0,2194.0,2.062,0.415,0.095,0.015,10.0,1.1
11542,lh,caudalanteriorcingulate,1276,797.0,1832.0,2.367,0.344,0.112,0.012,14.0,0.7
11542,lh,caudalmiddlefrontal,3267,2170.0,5124.0,2.353,0.336,0.114,0.022,25.0,3.1
11542,lh,cuneus,2636,1748.0,2749.0,1.579,0.421,0.133,0.027,34.0,3.2
11542,lh,entorhinal,509,324.0,1739.0,3.725,0.633,0.076,0.017,3.0,0.4
11542,lh,fusiform,5737,3818.0,11814.0,2.623,0.61,0.109,0.02,53.0,4.7
11542,lh,inferiorparietal,6356,4159.0,10093.0,2.287,0.471,0.111,0.019,58.0,5.3
11542,lh,inferiortemporal,5328,3777.0,12112.0,2.643,0.688,0.12,0.021,57.0,4.9
11542,lh,isthmuscingulate,1805,1171.0,2622.0,1.987,0.822,0.108,0.023,22.0,1.6
11542,lh,lateraloccipital,9405,6102.0,13471.0,1.995,0.604,0.126,0.026,101.0,10.9
11542,lh,lateralorbitofrontal,3627,2491.0,7012.0,2.609,0.561,0.131,0.029,43.0,4.4
11542,lh,lingual,5887,4007.0,7934.0,1.819,0.626,0.129,0.028,67.0,7.2
11542,lh,medialorbitofrontal,2674,1811.0,4540.0,2.321,0.691,0.112,0.021,34.0,2.1
11542,lh,middletemporal,5182,3555.0,10891.0,2.511,0.645,0.118,0.022,60.0,4.6
11542,lh,parahippocampal,1240,728.0,1928.0,2.33,0.697,0.072,0.01,6.0,0.4
11542,lh,paracentral,2403,1395.0,3444.0,2.28,0.563,0.11,0.023,22.0,2.3
11542,lh,parsopercularis,2509,1682.0,4495.0,2.396,0.468,0.113,0.022,24.0,2.4
11542,lh,parsorbitalis,927,670.0,2108.0,2.564,0.55,0.155,0.035,14.0,1.3
11542,lh,parstriangularis,2084,1387.0,3090.0,2.055,0.481,0.125,0.023,24.0,2.1
11542,lh,pericalcarine,2578,1736.0,2362.0,1.476,0.335,0.126,0.025,26.0,3.0
11542,lh,postcentral,6353,3944.0,8012.0,1.865,0.568,0.097,0.017,45.0,4.7
11542,lh,posteriorcingulate,1967,1323.0,2968.0,2.124,0.724,0.126,0.023,26.0,2.2
11542,lh,precentral,8163,4997.0,12812.0,2.368,0.531,0.101,0.019,76.0,6.6
11542,lh,precuneus,4973,3414.0,7583.0,2.151,0.527,0.128,0.026,55.0,5.7
11542,lh,rostralanteriorcingulate,1887,1251.0,3561.0,2.553,0.496,0.108,0.021,20.0,1.7
11542,lh,rostralmiddlefrontal,7931,5606.0,13463.0,2.244,0.512,0.134,0.026,100.0,8.9
11542,lh,superiorfrontal,11383,7590.0,20075.0,2.371,0.492,0.117,0.025,102.0,12.0
11542,lh,superiorparietal,7080,4517.0,10124.0,2.057,0.473,0.108,0.02,65.0,5.8
11542,lh,superiortemporal,6966,4524.0,12565.0,2.49,0.697,0.098,0.017,53.0,4.9
11542,lh,supramarginal,7182,4825.0,11557.0,2.219,0.556,0.117,0.021,70.0,6.3
11542,lh,frontalpole,389,265.0,939.0,2.627,0.429,0.137,0.026,6.0,0.4
11542,lh,temporalpole,788,561.0,2644.0,3.28,0.7,0.114,0.021,8.0,0.8
11542,lh,transversetemporal,806,476.0,1128.0,2.146,0.274,0.089,0.012,6.0,0.4
11542,lh,insula,3664,2447.0,6612.0,2.666,0.814,0.114,0.029,34.0,4.9
11542,rh,bankssts,1532,1033.0,2325.0,2.235,0.446,0.105,0.021,13.0,1.3
11542,rh,caudalanteriorcingulate,1249,831.0,2065.0,2.174,0.722,0.108,0.015,13.0,1.0
11542,rh,caudalmiddlefrontal,3371,2201.0,5328.0,2.322,0.421,0.111,0.021,30.0,2.9
11542,rh,cuneus,2974,1976.0,3541.0,1.728,0.425,0.137,0.026,36.0,3.5
11542,rh,entorhinal,619,405.0,2255.0,3.601,0.838,0.069,0.011,3.0,0.2
11542,rh,fusiform,4596,3112.0,9744.0,2.806,0.683,0.122,0.021,51.0,4.2
11542,rh,inferiorparietal,8507,5696.0,13208.0,2.176,0.511,0.118,0.023,88.0,8.1
11542,rh,inferiortemporal,5205,3634.0,12309.0,2.793,0.711,0.122,0.024,60.0,5.4
11542,rh,isthmuscingulate,1752,1162.0,2561.0,1.886,0.834,0.108,0.022,24.0,1.4
11542,rh,lateraloccipital,9573,6357.0,14919.0,2.067,0.643,0.126,0.025,105.0,10.4
11542,rh,lateralorbitofrontal,3767,2576.0,7412.0,2.659,0.658,0.125,0.026,39.0,4.1
11542,rh,lingual,5887,3987.0,8784.0,1.972,0.65,0.134,0.028,69.0,7.4
11542,rh,medialorbitofrontal,3320,2263.0,5642.0,2.382,0.594,0.123,0.025,43.0,3.6
11542,rh,middletemporal,5759,3884.0,11617.0,2.534,0.637,0.113,0.02,60.0,4.9
11542,rh,parahippocampal,978,591.0,1453.0,2.077,0.729,0.076,0.014,6.0,0.4
11542,rh,paracentral,2757,1556.0,4246.0,2.504,0.551,0.099,0.023,20.0,2.6
11542,rh,parsopercularis,1858,1223.0,3364.0,2.518,0.432,0.108,0.019,16.0,1.5
11542,rh,parsorbitalis,1225,851.0,2570.0,2.534,0.529,0.132,0.028,15.0,1.4
11542,rh,parstriangularis,2078,1355.0,3335.0,2.255,0.521,0.102,0.017,16.0,1.4
11542,rh,pericalcarine,2925,1904.0,2404.0,1.384,0.292,0.115,0.022,29.0,2.7
11542,rh,postcentral,6149,3716.0,7589.0,1.875,0.55,0.095,0.017,47.0,4.3
11542,rh,posteriorcingulate,1878,1290.0,2973.0,2.1,0.74,0.123,0.022,22.0,2.0
11542,rh,precentral,8888,5360.0,13501.0,2.339,0.529,0.093,0.016,57.0,6.3
11542,rh,precuneus,5470,3676.0,8676.0,2.301,0.607,0.124,0.024,54.0,5.7
11542,rh,rostralanteriorcingulate,1131,780.0,2167.0,2.596,0.498,0.124,0.02,15.0,1.1
11542,rh,rostralmiddlefrontal,8241,5776.0,13991.0,2.245,0.489,0.129,0.025,95.0,9.1
11542,rh,superiorfrontal,10679,7114.0,18906.0,2.424,0.489,0.118,0.023,100.0,10.5
11542,rh,superiorparietal,7260,4648.0,9855.0,2.002,0.438,0.11,0.02,66.0,6.1
11542,rh,superiortemporal,6229,4022.0,11508.0,2.559,0.7,0.104,0.017,54.0,4.6
11542,rh,supramarginal,6931,4585.0,10428.0,2.185,0.483,0.117,0.022,70.0,6.4
11542,rh,frontalpole,465,327.0,1193.0,2.641,0.488,0.148,0.029,8.0,0.6
11542,rh,temporalpole,785,548.0,2708.0,3.576,0.644,0.115,0.026,7.0,0.8
11542,rh,transversetemporal,713,392.0,951.0,2.04,0.363,0.076,0.01,4.0,0.2
11542,rh,insula,3545,2334.0,6479.0,2.761,0.818,0.108,0.024,32.0,3.2
11570,lh,bankssts,1732,1117.0,2989.0,2.502,0.55,0.085,0.012,10.0,0.8
11570,lh,caudalanteriorcingulate,1039,678.0,1578.0,2.192,0.582,0.121,0.014,13.0,0.7
11570,lh,caudalmiddlefrontal,3798,2474.0,6596.0,2.47,0.421,0.105,0.017,31.0,3.0
11570,lh,cuneus,2819,1860.0,2836.0,1.55,0.403,0.131,0.025,32.0,3.1
11570,lh,entorhinal,929,608.0,2676.0,3.253,0.802,0.104,0.025,10.0,0.9
11570,lh,fusiform,5013,3394.0,9573.0,2.539,0.606,0.117,0.02,56.0,4.1
11570,lh,inferiorparietal,7994,5347.0,13262.0,2.308,0.484,0.111,0.019,73.0,6.7
11570,lh,inferiortemporal,5847,4010.0,12980.0,2.814,0.658,0.112,0.022,60.0,5.4
11570,lh,isthmuscingulate,1879,1212.0,3179.0,2.217,0.863,0.109,0.02,24.0,1.4
11570,lh,lateraloccipital,10270,6886.0,15775.0,2.105,0.549,0.124,0.024,108.0,10.8
11570,lh,lateralorbitofrontal,4484,3038.0,8458.0,2.659,0.546,0.122,0.026,49.0,4.6
11570,lh,lingual,4506,3033.0,5338.0,1.705,0.493,0.13,0.028,51.0,5.6
11570,lh,medialorbitofrontal,2646,1954.0,5040.0,2.451,0.734,0.133,0.024,41.0,3.0
11570,lh,middletemporal,5977,4014.0,12538.0,2.756,0.653,0.111,0.02,61.0,5.0
11570,lh,parahippocampal,1086,677.0,2151.0,2.593,0.845,0.077,0.012,5.0,0.5
11570,lh,paracentral,2226,1253.0,3538.0,2.508,0.538,0.097,0.02,16.0,2.0
11570,lh,parsopercularis,2897,1872.0,5153.0,2.466,0.578,0.099,0.016,26.0,1.9
11570,lh,parsorbitalis,1199,806.0,2886.0,2.836,0.594,0.131,0.028,13.0,1.6
11570,lh,parstriangularis,2530,1659.0,4723.0,2.44,0.594,0.099,0.017,20.0,1.8
11570,lh,pericalcarine,2330,1583.0,1935.0,1.406,0.282,0.133,0.027,26.0,2.9
11570,lh,postcentral,6190,3822.0,7937.0,1.897,0.605,0.094,0.017,44.0,4.4
11570,lh,posteriorcingulate,1678,1144.0,2800.0,2.346,0.707,0.122,0.021,22.0,1.6
11570,lh,precentral,7722,4743.0,12404.0,2.491,0.519,0.093,0.017,50.0,5.5
11570,lh,precuneus,6358,4206.0,11452.0,2.536,0.565,0.111,0.02,55.0,5.4
11570,lh,rostralanteriorcingulate,1340,893.0,2504.0,2.634,0.676,0.107,0.017,16.0,1.0
11570,lh,rostralmiddlefrontal,10370,7228.0,18802.0,2.405,0.597,0.125,0.026,113.0,11.2
11570,lh,superiorfrontal,13248,8804.0,25875.0,2.674,0.565,0.112,0.021,111.0,12.0
11570,lh,superiorparietal,8290,5338.0,14202.0,2.324,0.609,0.114,0.021,74.0,7.4
11570,lh,superiortemporal,7126,4643.0,14495.0,2.803,0.735,0.099,0.016,54.0,4.8
11570,lh,supramarginal,7283,4850.0,13051.0,2.458,0.517,0.112,0.019,63.0,6.1
11570,lh,frontalpole,374,340.0,1370.0,3.08,0.7,0.213,0.062,7.0,1.2
11570,lh,temporalpole,715,594.0,3059.0,3.952,0.435,0.166,0.037,11.0,1.3
11570,lh,transversetemporal,938,536.0,1269.0,2.164,0.326,0.084,0.011,7.0,0.4
11570,lh,insula,3899,2532.0,6756.0,2.71,0.792,0.102,0.021,28.0,3.2
11570,rh,bankssts,1586,1061.0,2219.0,2.196,0.471,0.1,0.018,10.0,1.2
11570,rh,caudalanteriorcingulate,1106,707.0,1529.0,1.99,0.729,0.129,0.014,18.0,0.7
11570,rh,caudalmiddlefrontal,3294,2174.0,5486.0,2.391,0.467,0.107,0.021,26.0,3.0
11570,rh,cuneus,2916,1934.0,3136.0,1.616,0.403,0.139,0.028,36.0,3.6
11570,rh,entorhinal,716,467.0,1997.0,3.142,0.802,0.108,0.017,5.0,0.5
11570,rh,fusiform,5870,3930.0,11303.0,2.531,0.611,0.112,0.021,61.0,5.0
11570,rh,inferiorparietal,9195,6062.0,15032.0,2.331,0.543,0.112,0.019,82.0,7.6
11570,rh,inferiortemporal,5096,3480.0,11124.0,2.802,0.67,0.112,0.021,51.0,4.6
11570,rh,isthmuscingulate,1628,1099.0,2819.0,2.224,0.871,0.111,0.026,22.0,1.3
11570,rh,lateraloccipital,9976,6516.0,15719.0,2.109,0.628,0.12,0.024,101.0,10.0
11570,rh,lateralorbitofrontal,4390,2965.0,7817.0,2.56,0.532,0.124,0.026,43.0,5.0
11570,rh,lingual,4340,2924.0,5504.0,1.743,0.638,0.127,0.028,50.0,5.1
11570,rh,medialorbitofrontal,3235,2221.0,5804.0,2.371,0.618,0.122,0.024,58.0,3.6
11570,rh,middletemporal,5690,3759.0,12565.0,2.814,0.67,0.107,0.02,56.0,4.7
11570,rh,parahippocampal,1049,650.0,2021.0,2.556,0.922,0.088,0.014,7.0,0.6
11570,rh,paracentral,2555,1513.0,4561.0,2.749,0.573,0.093,0.02,15.0,2.1
11570,rh,parsopercularis,2314,1528.0,4092.0,2.465,0.617,0.12,0.021,22.0,2.2
11570,rh,parsorbitalis,1491,1026.0,3488.0,2.761,0.555,0.127,0.025,17.0,1.5
11570,rh,parstriangularis,2819,1932.0,4576.0,2.264,0.462,0.116,0.022,25.0,2.7
11570,rh,pericalcarine,2542,1688.0,2233.0,1.438,0.296,0.111,0.022,22.0,2.4
11570,rh,postcentral,7247,4439.0,8833.0,1.806,0.634,0.091,0.016,48.0,4.9
11570,rh,posteriorcingulate,1926,1298.0,3286.0,2.325,0.803,0.119,0.022,22.0,1.8
11570,rh,precentral,8284,5056.0,12457.0,2.347,0.571,0.096,0.017,55.0,6.2
11570,rh,precuneus,6971,4639.0,11912.0,2.464,0.557,0.109,0.02,62.0,5.8
11570,rh,rostralanteriorcingulate,970,700.0,2149.0,2.547,0.566,0.122,0.022,14.0,1.0
11570,rh,rostralmiddlefrontal,10340,7168.0,17920.0,2.235,0.602,0.125,0.026,110.0,11.3
11570,rh,superiorfrontal,11956,7977.0,23830.0,2.705,0.596,0.112,0.021,104.0,10.6
11570,rh,superiorparietal,9122,5734.0,12642.0,2.06,0.541,0.106,0.018,76.0,7.3
11570,rh,superiortemporal,7066,4687.0,14683.0,2.857,0.706,0.103,0.019,56.0,5.7
11570,rh,supramarginal,7525,4939.0,11886.0,2.294,0.561,0.11,0.02,63.0,6.7
11570,rh,frontalpole,481,382.0,1436.0,2.784,0.548,0.169,0.048,10.0,1.0
11570,rh,temporalpole,708,530.0,3131.0,4.142,0.693,0.141,0.032,10.0,1.0
11570,rh,transversetemporal,729,372.0,1083.0,2.472,0.269,0.097,0.013,7.0,0.3
11570,rh,insula,3766,2481.0,7039.0,2.85,0.775,0.102,0.02,27.0,2.8
11606,lh,bankssts,1616,1066.0,2397.0,2.376,0.4,0.106,0.017,11.0,1.2
11606,lh,caudalanteriorcingulate,1058,702.0,1873.0,2.566,0.581,0.143,0.024,19.0,1.0
11606,lh,caudalmiddlefrontal,3417,2228.0,6157.0,2.511,0.525,0.098,0.015,24.0,2.2
11606,lh,cuneus,2798,1878.0,3575.0,1.751,0.515,0.129,0.026,35.0,3.3
11606,lh,entorhinal,771,500.0,2087.0,3.05,0.707,0.095,0.017,4.0,0.5
11606,lh,fusiform,5085,3369.0,10626.0,2.706,0.602,0.119,0.022,54.0,4.8
11606,lh,inferiorparietal,7552,4966.0,13156.0,2.436,0.487,0.113,0.018,70.0,6.2
11606,lh,inferiortemporal,5119,3428.0,10382.0,2.658,0.546,0.113,0.018,50.0,4.1
11606,lh,isthmuscingulate,1527,1009.0,2603.0,2.276,0.688,0.111,0.02,18.0,1.2
11606,lh,lateraloccipital,7519,4837.0,10655.0,1.989,0.556,0.122,0.025,79.0,8.2
11606,lh,lateralorbitofrontal,4044,2704.0,7247.0,2.552,0.534,0.123,0.021,49.0,3.5
11606,lh,lingual,4876,3282.0,7217.0,1.987,0.739,0.132,0.028,57.0,5.9
11606,lh,medialorbitofrontal,2814,1858.0,4596.0,2.218,0.605,0.105,0.02,35.0,2.3
11606,lh,middletemporal,4564,3108.0,9951.0,2.7,0.567,0.116,0.021,52.0,4.2
11606,lh,parahippocampal,1018,635.0,2096.0,2.756,0.766,0.085,0.016,7.0,0.6
11606,lh,paracentral,2555,1555.0,3680.0,2.148,0.603,0.095,0.017,17.0,2.0
11606,lh,parsopercularis,2504,1679.0,4694.0,2.441,0.518,0.099,0.016,21.0,1.8
11606,lh,parsorbitalis,861,582.0,1866.0,2.605,0.558,0.127,0.023,10.0,0.8
11606,lh,parstriangularis,1553,1018.0,2747.0,2.352,0.583,0.117,0.019,13.0,1.3
11606,lh,pericalcarine,2721,1854.0,2653.0,1.587,0.384,0.129,0.025,29.0,2.9
11606,lh,postcentral,6872,4274.0,9529.0,2.014,0.596,0.103,0.018,58.0,5.4
11606,lh,posteriorcingulate,1819,1203.0,3138.0,2.385,0.638,0.128,0.02,24.0,1.6
11606,lh,precentral,7462,4535.0,12151.0,2.472,0.662,0.104,0.019,59.0,6.2
11606,lh,precuneus,5723,3847.0,9813.0,2.35,0.53,0.118,0.021,57.0,5.1
11606,lh,rostralanteriorcingulate,899,600.0,1806.0,2.705,0.454,0.111,0.019,10.0,0.7
11606,lh,rostralmiddlefrontal,8103,5583.0,13496.0,2.161,0.544,0.13,0.025,100.0,8.5
11606,lh,superiorfrontal,10093,6633.0,18963.0,2.584,0.512,0.112,0.02,86.0,8.6
11606,lh,superiorparietal,8206,5344.0,12676.0,2.216,0.478,0.117,0.019,82.0,6.9
11606,lh,superiortemporal,5138,3366.0,9732.0,2.557,0.6,0.094,0.015,42.0,3.5
11606,lh,supramarginal,5289,3583.0,9921.0,2.474,0.474,0.112,0.021,53.0,4.8
11606,lh,frontalpole,318,230.0,738.0,2.373,0.471,0.148,0.026,5.0,0.4
11606,lh,temporalpole,673,499.0,2471.0,3.581,0.687,0.134,0.026,8.0,0.7
11606,lh,transversetemporal,643,345.0,875.0,2.346,0.3,0.102,0.017,6.0,0.4
11606,lh,insula,3201,2073.0,5958.0,2.871,0.752,0.103,0.022,24.0,2.7
11606,rh,bankssts,1465,940.0,2226.0,2.549,0.396,0.093,0.015,9.0,0.9
11606,rh,caudalanteriorcingulate,1376,922.0,2685.0,2.482,0.703,0.123,0.017,18.0,1.0
11606,rh,caudalmiddlefrontal,2714,1778.0,4754.0,2.433,0.454,0.099,0.015,20.0,1.8
11606,rh,cuneus,2788,1871.0,3677.0,1.76,0.609,0.137,0.024,37.0,3.2
11606,rh,entorhinal,587,386.0,1641.0,3.298,0.674,0.095,0.016,3.0,0.4
11606,rh,fusiform,4732,3084.0,9580.0,2.672,0.689,0.11,0.022,54.0,4.6
11606,rh,inferiorparietal,8348,5445.0,15176.0,2.515,0.498,0.106,0.018,72.0,6.5
11606,rh,inferiortemporal,4569,3085.0,9377.0,2.648,0.539,0.117,0.02,43.0,3.9
11606,rh,isthmuscingulate,1421,937.0,2449.0,2.399,0.723,0.122,0.022,17.0,1.3
11606,rh,lateraloccipital,7085,4615.0,10071.0,2.049,0.533,0.127,0.024,79.0,7.5
11606,rh,lateralorbitofrontal,3741,2564.0,6776.0,2.605,0.579,0.129,0.024,49.0,3.9
11606,rh,lingual,4963,3408.0,6730.0,1.853,0.66,0.137,0.029,62.0,6.4
11606,rh,medialorbitofrontal,2915,1992.0,5250.0,2.41,0.688,0.12,0.025,41.0,3.2
11606,rh,middletemporal,4909,3340.0,10818.0,2.737,0.629,0.115,0.02,49.0,4.5
11606,rh,parahippocampal,1072,656.0,2185.0,2.85,0.733,0.08,0.015,6.0,0.6
11606,rh,paracentral,2538,1518.0,3514.0,2.287,0.56,0.104,0.021,18.0,2.3
11606,rh,parsopercularis,1755,1166.0,3275.0,2.678,0.46,0.108,0.019,15.0,1.3
11606,rh,parsorbitalis,1200,794.0,2502.0,2.523,0.566,0.113,0.019,13.0,1.0
11606,rh,parstriangularis,1951,1290.0,3128.0,2.198,0.557,0.111,0.017,17.0,1.5
11606,rh,pericalcarine,2819,1901.0,2540.0,1.511,0.478,0.135,0.028,32.0,3.4
11606,rh,postcentral,6371,3832.0,8063.0,1.912,0.643,0.09,0.015,45.0,4.0
11606,rh,posteriorcingulate,1891,1306.0,3447.0,2.362,0.754,0.133,0.024,28.0,2.0
11606,rh,precentral,7774,4622.0,12065.0,2.426,0.684,0.098,0.018,59.0,5.9
11606,rh,precuneus,5650,3760.0,9900.0,2.371,0.564,0.115,0.02,60.0,4.6
11606,rh,rostralanteriorcingulate,813,577.0,1706.0,2.624,0.514,0.121,0.02,9.0,0.8
11606,rh,rostralmiddlefrontal,8416,5862.0,13514.0,2.125,0.48,0.13,0.025,107.0,9.2
11606,rh,superiorfrontal,9753,6509.0,19681.0,2.671,0.587,0.116,0.021,93.0,8.8
11606,rh,superiorparietal,9412,6116.0,15483.0,2.23,0.55,0.109,0.018,87.0,7.4
11606,rh,superiortemporal,5498,3437.0,10119.0,2.632,0.579,0.085,0.011,35.0,2.8
11606,rh,supramarginal,5982,3931.0,10566.0,2.495,0.51,0.112,0.02,56.0,5.0
11606,rh,frontalpole,406,329.0,886.0,2.359,0.486,0.189,0.047,11.0,0.8
11606,rh,temporalpole,587,440.0,2504.0,3.673,0.671,0.152,0.033,10.0,0.8
11606,rh,transversetemporal,513,290.0,693.0,2.163,0.369,0.09,0.016,4.0,0.3
11606,rh,insula,2939,1908.0,5681.0,2.931,0.695,0.094,0.019,19.0,2.0
11622,lh,bankssts,1108,738.0,1636.0,2.456,0.395,0.105,0.019,7.0,1.0
11622,lh,caudalanteriorcingulate,633,397.0,896.0,2.041,0.433,0.121,0.015,8.0,0.5
11622,lh,caudalmiddlefrontal,3041,1972.0,5897.0,2.662,0.524,0.103,0.019,24.0,2.4
11622,lh,cuneus,2267,1538.0,2892.0,1.805,0.441,0.152,0.032,37.0,3.2
11622,lh,entorhinal,446,299.0,1474.0,3.444,0.743,0.112,0.024,5.0,0.3
11622,lh,fusiform,3435,2321.0,6523.0,2.492,0.732,0.111,0.021,35.0,3.0
11622,lh,inferiorparietal,4900,3291.0,7839.0,2.227,0.477,0.119,0.023,53.0,4.8
11622,lh,inferiortemporal,3538,2483.0,7844.0,2.615,0.739,0.124,0.024,44.0,3.7
11622,lh,isthmuscingulate,1205,792.0,1757.0,2.129,0.573,0.126,0.025,16.0,1.3
11622,lh,lateraloccipital,5135,3439.0,6333.0,1.772,0.445,0.129,0.024,63.0,5.5
11622,lh,lateralorbitofrontal,2996,2035.0,4919.0,2.326,0.481,0.125,0.026,36.0,3.5
11622,lh,lingual,3883,2640.0,5064.0,1.775,0.507,0.133,0.027,51.0,4.7
11622,lh,medialorbitofrontal,2302,1604.0,3817.0,2.179,0.642,0.119,0.026,33.0,2.6
11622,lh,middletemporal,3346,2284.0,7618.0,2.7,0.619,0.115,0.022,36.0,3.1
11622,lh,parahippocampal,1077,603.0,1494.0,2.159,0.659,0.058,0.008,6.0,0.3
11622,lh,paracentral,1913,1133.0,2354.0,2.049,0.439,0.103,0.019,15.0,1.6
11622,lh,parsopercularis,2132,1411.0,3883.0,2.472,0.482,0.099,0.018,17.0,1.6
11622,lh,parsorbitalis,733,515.0,1599.0,2.726,0.505,0.156,0.044,13.0,1.2
11622,lh,parstriangularis,1717,1143.0,3079.0,2.41,0.542,0.118,0.026,19.0,1.9
11622,lh,pericalcarine,1658,1165.0,1514.0,1.419,0.288,0.132,0.024,19.0,1.6
11622,lh,postcentral,5056,3156.0,6703.0,1.914,0.582,0.105,0.022,47.0,4.4
11622,lh,posteriorcingulate,1491,991.0,2166.0,2.071,0.54,0.138,0.024,22.0,1.5
11622,lh,precentral,5753,3580.0,9815.0,2.552,0.582,0.105,0.021,47.0,4.9
11622,lh,precuneus,4205,2842.0,6794.0,2.197,0.534,0.117,0.02,47.0,3.5
11622,lh,rostralanteriorcingulate,731,447.0,939.0,2.173,0.845,0.09,0.015,5.0,0.4
11622,lh,rostralmiddlefrontal,6752,4649.0,11841.0,2.26,0.572,0.127,0.027,77.0,7.7
11622,lh,superiorfrontal,9320,6098.0,17053.0,2.497,0.544,0.114,0.024,89.0,9.5
11622,lh,superiorparietal,6771,4406.0,10863.0,2.201,0.558,0.12,0.023,71.0,6.6
11622,lh,superiortemporal,4657,3073.0,9039.0,2.578,0.627,0.099,0.016,38.0,3.2
11622,lh,supramarginal,4739,3254.0,8542.0,2.407,0.514,0.127,0.026,54.0,5.3
11622,lh,frontalpole,323,268.0,797.0,2.392,0.56,0.164,0.036,7.0,0.5
11622,lh,temporalpole,628,459.0,2470.0,3.514,0.841,0.113,0.023,6.0,0.7
11622,lh,transversetemporal,642,385.0,870.0,2.196,0.411,0.108,0.019,5.0,0.5
11622,lh,insula,3285,2127.0,5685.0,2.725,0.785,0.104,0.029,25.0,3.9
11622,rh,bankssts,1114,785.0,1527.0,2.194,0.426,0.124,0.027,10.0,1.2
11622,rh,caudalanteriorcingulate,1042,711.0,1802.0,2.27,0.6,0.126,0.021,16.0,0.9
11622,rh,caudalmiddlefrontal,2670,1787.0,5071.0,2.568,0.514,0.111,0.022,23.0,2.6
11622,rh,cuneus,2266,1475.0,2323.0,1.577,0.364,0.131,0.023,30.0,2.4
