variable,table,domain,description,source,producer,role,status,hypotheses,expected_missing,missing_note,notes,n,n_total,n_missing,dtype,n_unique,min,median,max,detected_missing,consumers,n_consumers,auc_age,p_age,auc_enrollment,p_enrollment,missing_ids
delta_rt_mean,master,behaviour_derived,"Active minus sham: mean response time (ms), trials 200-1990 ms",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,H1 baseline; exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,57,66,9,numeric,57,-273.6873926713721,6.780995691059388,365.4051560379654,scattered,sweep_moderators.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_rt_post_error,master,behaviour_derived,"Active minus sham: post-error slowing: mean RT after an incorrect choice minus after a correct one, within run",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,57,66,9,numeric,57,-200.82619331492924,-21.047144849767392,283.99136797734604,scattered,sweep_moderators.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_rt_post_loss,master,behaviour_derived,"Active minus sham: post-loss slowing: mean RT after an unrewarded trial minus after a rewarded one, within run",Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,57,66,9,numeric,57,-185.1110032298932,-15.766937562951512,196.11807565307413,scattered,sweep_moderators.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_rt_sd,master,behaviour_derived,Active minus sham: SD of response time (ms),Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,57,66,9,numeric,57,-137.01308658182603,6.146035863020131,285.3354966856251,scattered,,0,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_switch_rate,master,behaviour_derived,Active minus sham: proportion of consecutive within-run trials on which the choice changed,Bandit task behaviour (data/bandit),derived_behaviour.compute_derived_behaviour -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,Trial column recorded from the first session; unused in the pipeline until 2026-09-22.,57,66,9,numeric,57,-0.2250375375375375,0.0071960297766749,0.3397106249455243,scattered,sweep_moderators.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_ttc,master,behaviour_accuracy,Active minus sham trials to criterion,Bandit task behaviour (data/bandit),reversal_analysis.identify_reversals + compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,"H2.1, H2.2",by-design,Requires both sessions (H2-eligible subjects only).,"Parameters in config (TTC_CRITERION, REVERSAL_WINDOW_*). Moved from notebook-only to the master build 2026-09-22.",57,66,9,numeric,45,-11.5,0.25,6.666666666666667,scattered,build_results_paper_nb.py config.py qc_paper_variables.py reversal_analysis.py samples.py sweep_moderators.py,6,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_ttc_censored,master,behaviour_accuracy,"Active minus sham: mean trials-to-criterion with unsolved reversals filled with the trials available (a lower bound), removing the survivorship bias in the raw mean",Bandit task behaviour (data/bandit),reversal_analysis.compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,H1 baseline; H2.1; H2.2,,,Primary under TTC_CENSORING = censored. The raw column averages only solved reversals.,57,66,9,numeric,34,-7.25,0.0,9.5,scattered,samples.py,1,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_ttc_reach_rate,master,behaviour_accuracy,Active minus sham: proportion of reversals on which criterion was reached,Bandit task behaviour (data/bandit),reversal_analysis.compute_trials_to_criterion -> build_master_data -> cognitive_merge.build_subject_df,outcome,current,exploratory,,,The quantity the raw TTC mean was silently conditioning on.,57,66,9,numeric,8,-0.75,0.0,0.75,scattered,build_results_paper_nb.py samples.py sweep_moderators.py,3,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
delta_win_rate,master,behaviour_accuracy,Active minus sham: proportion rewarded trials,Bandit task behaviour (data/bandit),accuracy_analysis.compute_condition_level_accuracy -> cognitive_merge.build_subject_df,outcome,current,H2.2,by-design,Requires both sessions (H2-eligible subjects only).,,57,66,9,numeric,57,-0.1529680365296802,-0.0192068205766835,0.1692044156832889,scattered,age_moderated_stimulation.py baseline_moderation_diagnostic.py compare_composites.py presentation_plots.py qc_paper_variables.py samples.py survey_exploration.py sweep_moderators.py,8,0.46,0.7086266053216712,0.374,0.23175745875099685,10716 10898 10961 11066 11433 11440 11492 11606 11773
digit_span_total,master,cognition,Digit Span total,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_raw,legacy_composite_input,legacy,,age-gated,"Administered from ~age 56 only (24-28 of 29 aged 56+, 1 of 36 below). Not recoverable.",,26,66,40,numeric,8,8.0,12.0,15.0,age-gated (older present),audit_sample.py build_data_audit_nb.py build_results_paper_nb.py,3,0.938,2.454586444498989e-09,0.676,0.016621889414465345,
dudit_total,master,survey_substance,DUDIT drug use,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_substance_mood,exploratory,current,,enrollment-gated,Collected for early enrollees only (protocol changed). Not recoverable.,,15,66,51,numeric,5,0.0,0.0,13.0,enrollment-gated (earlier present),survey_exploration.py,1,0.633,0.12224698560804109,0.008,8.756375916915132e-09,
education_source,master,demographics,"Which source education_years came from: rf1_raw, island_screener or tabcat",derived,cognitive_merge.build_subject_df,qc,current,,individual,Missing only where education itself is missing.,,61,66,5,text,3,,,,scattered,,0,0.548,0.7420446936575968,0.672,0.2147968518936261,10606 10608 10641 10886 11885
education_years,master,demographics,Years of education,RF1 raw -> island screener -> TabCAT (in that order; see education_source),cognitive_merge.build_subject_df,covariate,current,"H1.1, H1.2",,,Sources ranked by agreement: RF1 vs island r=.88; RF1 vs TabCAT r=.35. Unrelated to cognition (r=.07) because of range restriction (63% 16+ y) and an age confound (edu x age r=+.28). VERIFY IN REDCAP: 11885 = 2 y (RF1 and island agree; TabCAT says 18); 10590 = 19 y from RF1 while TabCAT and island both say 7.,61,66,5,numeric,13,12.0,16.0,26.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py compare_rl_estimates.py correlations.py hypothesis_tests.py presentation_plots.py qc_cognitive_composite.py qc_paper_variables.py table1.py,11,0.548,0.7420446936575968,0.672,0.2147968518936261,10606 10608 10641 10886 11885
ef_composite,master,cognitive_composite,"Legacy executive function (Running Dots, Flanker, Trails B-A)",derived,cognitive_merge.compute_cognitive_composites,legacy,legacy,,,,,65,66,1,numeric,65,-2.506508448433524,0.1009104586756504,1.4130889220860952,scattered,build_results_paper_nb.py correlations.py rescorla_wagner_extended.py survey_exploration.py,4,0.508,0.9999999999999993,0.831,0.36363636363636354,10641
ef_n_measures,master,item_count,Inputs behind ef_composite,derived,cognitive_merge.compute_cognitive_composites,qc,legacy,,,,,66,66,0,numeric,4,0.0,2.0,3.0,complete,,0,,,,,
ef_reduced,master,cognitive_composite,"Uniform executive function domain: Flanker, Set Shifting and Running Dots (inhibition, shifting, updating)",z-scored cognition columns,cognitive_merge.compute_cognitive_composites,covariate_component,current,,,,"Renamed from attention_reduced 2026-09-22: its three tasks are the standard EF components (Miyake et al., 2000). Correlates .91 with the legacy ef_composite.",63,66,3,numeric,63,-1.888022051555583,0.084342375359715,1.345793588325486,scattered,build_results_paper_nb.py qc_cognitive_composite.py qc_paper_variables.py survey_exploration.py table1.py,5,0.291,0.24278846153846156,0.455,0.8165646853146853,10641 11461 11472
ef_reduced_n,master,item_count,Inputs behind ef_reduced,derived,cognitive_merge.compute_cognitive_composites,qc,current,,,,,66,66,0,numeric,3,0.0,3.0,3.0,complete,,0,,,,,
eros_ext_improving,master,survey_affect_social,EROS extrinsic improving,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,16,2.33,4.085,5.0,complete,survey_exploration.py,1,,,,,
eros_ext_worsening,master,survey_affect_social,EROS extrinsic worsening,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,6,3.0,4.835,5.0,complete,survey_exploration.py,1,,,,,
eros_int_improving,master,survey_affect_social,EROS intrinsic improving,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,20,1.33,3.25,4.83,complete,survey_exploration.py,1,,,,,
eros_int_worsening,master,survey_affect_social,EROS intrinsic worsening,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,15,2.25,4.75,5.0,complete,survey_exploration.py,1,,,,,
ethnicity,master,demographics,Ethnicity,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.extract_demographics,descriptive,current,,,,,66,66,0,text,3,,,,complete,audit_sample.py build_data_audit_nb.py sweep_moderators.py table1.py,4,,,,,
ffmq_actaware,master,survey_mindfulness,FFMQ facet: actaware,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,11,1.6666666666666667,3.3333333333333335,5.0,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_describe,master,survey_mindfulness,FFMQ facet: describe,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,10,2.0,3.6666666666666665,5.0,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_n_items,master,item_count,Items answered for FFMQ,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,qc,current,,,,,66,66,0,numeric,2,0.0,15.0,15.0,complete,,0,,,,,
ffmq_nonjudge,master,survey_mindfulness,FFMQ facet: nonjudge,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,10,2.0,4.0,5.0,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_nonreact,master,survey_mindfulness,FFMQ facet: nonreact,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,5,1.0,4.0,5.0,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_observe,master,survey_mindfulness,FFMQ facet: observe,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,10,2.0,4.0,5.0,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_total,master,survey_mindfulness,FFMQ total,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,25,2.3333333333333335,3.6666666666666665,4.6,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py correlations.py qc_paper_variables.py survey_exploration.py,6,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
ffmq_total_no_obs,master,survey_mindfulness,FFMQ total excluding Observe facet,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.score_ffmq,exploratory,current,,,,,65,66,1,numeric,21,2.0833333333333335,3.6666666666666665,4.666666666666667,scattered,correlations.py survey_exploration.py,2,0.954,0.12121212121212122,0.477,0.9696969696969691,11066
flanker_score,master,cognition,TabCAT Flanker total score,TabCAT export (TABCAT_PATH + legacy),cognitive_merge.load_tabcat,composite_input,current,,,,"Ceiling: Shapiro W=.92, p<.001. Uses the raw TabCAT score. Do NOT substitute TabCAT *_Z columns: they are age-normed from the tablet DOB, which is wrong for 10606 (TabCAT 66 vs true 22) and 10741 (28 vs 37).",63,66,3,numeric,49,5.33,9.02,10.0,scattered,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py qc_cognitive_composite.py,4,0.291,0.24278846153846156,0.455,0.8165646853146853,10641 11461 11472
gender,master,demographics,Gender,REDCap tACS Bandit export (REDCAP_TACS_PATH),cognitive_merge.extract_demographics,covariate,current,,,,,66,66,0,text,2,,,,complete,audit_sample.py bandit_main.py bandit_main_theta.py build_data_audit_nb.py build_results_paper_nb.py efield_results.py fig_atrophy_vs_geometry.py fig_qc_skull.py fig_skull_layers.py sweep_moderators.py table1.py,11,,,,,
global_composite,master,cognitive_composite,Legacy global cognition (mean of 3 legacy domains),derived,cognitive_merge.compute_cognitive_composites,legacy,legacy,"H1.1, H1.2, H2.2 as preregistered",,,Memory input count tracks age r=+.90. Set COG_COMPOSITE to use it; compare_composites.py runs both.,66,66,0,numeric,66,-1.693578138376428,0.08637815826261265,1.562848022059226,complete,build_results_paper_nb.py config.py qc_cognitive_composite.py,3,,,,,
global_n_domains,master,item_count,Domains behind global_composite,derived,cognitive_merge.compute_cognitive_composites,qc,legacy,,,,,66,66,0,numeric,2,2.0,3.0,3.0,complete,build_results_paper_nb.py qc_cognitive_composite.py,2,,,,,
global_reduced,master,cognitive_composite,Global cognition: mean of attention/memory/speed _reduced,derived,cognitive_merge.compute_cognitive_composites,covariate,current,"H1.1, H1.2, H2.2 (COG_COMPOSITE)",,,alpha=.79; KBIT r=+.47; r=.96 with global_composite. 1 of 19 models changes vs legacy (see compare_composites.py).,66,66,0,numeric,66,-1.693024226519044,0.07177944207022915,1.5164166534967023,complete,age_moderated_stimulation.py baseline_moderation_diagnostic.py baseline_vs_age.py build_data_audit_nb.py build_results_paper_nb.py compare_composites.py compare_rl_estimates.py config.py correlations.py hypothesis_tests.py loseshift_accuracy_diagnostic.py presentation_plots.py qc_cognitive_composite.py qc_paper_variables.py samples.py survey_exploration.py table1.py,17,,,,,
global_reduced_n,master,item_count,Inputs behind global_reduced (of 6),derived,cognitive_merge.compute_cognitive_composites,qc,current,,,,,66,66,0,numeric,4,3.0,6.0,6.0,complete,qc_cognitive_composite.py,1,,,,,
gti_score,master,survey_exploratory,GTI score,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 1, 2, 5, 7, 8: added to the RF1 protocol after the first eight subjects. Not recoverable.",,61,66,5,numeric,16,1.0,2.67,4.0,enrollment-gated (later present),,0,0.557,0.6892149069568424,0.974,1.3427432782271492e-05,10369 10418 10589 10606 10608
gullibility_insensitivity,master,survey_exploratory,Gullibility: insensitivity,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,23,1.0,3.085,5.17,complete,,0,,,,,
gullibility_total,master,survey_exploratory,Gullibility total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,32,1.0,2.625,4.75,complete,,0,,,,,
har_score,master,cognition,HAR score,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,exploratory,current,,,,,66,66,0,numeric,23,5.0,24.5,34.0,complete,survey_exploration.py,1,,,,,
hvlt_total,master,cognition,HVLT-R total recall,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,composite_input,current,,,,Sole memory input to global_reduced; no age relationship (r=-.16) and near-orthogonal to Flanker.,66,66,0,numeric,19,12.0,24.0,35.0,complete,audit_sample.py build_data_audit_nb.py build_results_paper_nb.py qc_cognitive_composite.py,4,,,,,
ios_computer,master,survey_exploratory,Inclusion of Other in Self: computer,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,7,1.0,1.0,7.0,complete,,0,,,,,
ios_friend,master,survey_exploratory,Inclusion of Other in Self: friend,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,6,2.0,6.0,7.0,complete,,0,,,,,
ios_investment_stranger,master,survey_exploratory,IOS: investment in stranger,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,Added mid-study (IDs 10809+). Not recoverable for earlier subjects.,,41,66,25,numeric,9,1.0,2.0,10.0,leans enrollment (later present),,0,0.473,0.721161436915114,0.874,4.131611140492818e-07,
ios_shared_reward_stranger,master,survey_exploratory,IOS: shared reward with stranger,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,enrollment-gated,Added mid-study (IDs 10809+). Not recoverable for earlier subjects.,,41,66,25,numeric,8,1.0,2.0,10.0,leans enrollment (later present),,0,0.473,0.721161436915114,0.874,4.131611140492818e-07,
ios_stranger,master,survey_exploratory,Inclusion of Other in Self: stranger,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,6,1.0,1.0,6.0,complete,,0,,,,,
kbit_iq,master,cognition,KBIT IQ composite,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_fullscoring,validation,current,,,,Independent of global_reduced; convergent validity r=+.47.,64,66,2,numeric,28,74.0,109.0,130.0,scattered,correlations.py qc_cognitive_composite.py qc_paper_variables.py survey_exploration.py table1.py,5,0.391,0.6303030303030301,0.32,0.43076923076923057,11326 11461
loneliness_companionship,master,survey_affect_social,UCLA-3 loneliness: companionship,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_substance_mood,exploratory,current,,age-gated; enrollment-gated,"Present only for ages 57-76 AND enrollment ranks <= 26: part of the older-adult battery, then dropped. Not recoverable.",,13,66,53,numeric,3,1.0,1.0,3.0,age-gated (older present); leans enrollment (earlier present),,0,0.914,4.3268438761062714e-06,0.154,0.0001244176758223796,
loneliness_isolated,master,survey_affect_social,UCLA-3 loneliness: isolated,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_substance_mood,exploratory,current,,age-gated; enrollment-gated,"Present only for ages 57-76 AND enrollment ranks <= 26: part of the older-adult battery, then dropped. Not recoverable.",,13,66,53,numeric,3,1.0,1.0,3.0,age-gated (older present); leans enrollment (earlier present),,0,0.914,4.3268438761062714e-06,0.154,0.0001244176758223796,
loneliness_left_out,master,survey_affect_social,UCLA-3 loneliness: left_out,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_substance_mood,exploratory,current,,age-gated; enrollment-gated,"Present only for ages 57-76 AND enrollment ranks <= 26: part of the older-adult battery, then dropped. Not recoverable.",,13,66,53,numeric,3,1.0,1.0,3.0,age-gated (older present); leans enrollment (earlier present),,0,0.914,4.3268438761062714e-06,0.154,0.0001244176758223796,
loneliness_total,master,survey_affect_social,UCLA-3 loneliness: total,REDCap RF1 raw export (REDCAP_RF1_RAW_PATH),cognitive_merge.load_rf1_substance_mood,exploratory,current,,age-gated; enrollment-gated,"Present only for ages 57-76 AND enrollment ranks <= 26: part of the older-adult battery, then dropped. Not recoverable.",,13,66,53,numeric,6,3.0,4.0,9.0,age-gated (older present); leans enrollment (earlier present),audit_sample.py build_data_audit_nb.py build_results_paper_nb.py,3,0.914,4.3268438761062714e-06,0.154,0.0001244176758223796,
mach_iv_total,master,survey_exploratory,Mach-IV total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,age-gated; enrollment-gated,"Answered by 11 subjects, mostly older and early-enrolled -- the same early older-adult battery as PNR and loneliness. Not recoverable.",REDCap returns 20 (the minimum) for an unanswered questionnaire; 20 is treated as missing. 11 real scores (56-95).,11,66,55,numeric,11,56.0,87.0,101.0,leans age (older present); leans enrollment (earlier present),,0,0.841,0.0003935074201218785,0.116,6.558702502829127e-05,
memory_composite,master,cognitive_composite,Legacy memory domain (mean of available z-scores),z-scored cognition columns,cognitive_merge.compute_cognitive_composites,legacy,legacy,,,,Input count varies with age; do not use for new work.,66,66,0,numeric,43,-2.4193623489820135,0.07806094042075674,2.4129956059583764,complete,correlations.py survey_exploration.py,2,,,,,
memory_n_measures,master,item_count,Inputs behind memory_composite,derived,cognitive_merge.compute_cognitive_composites,qc,legacy,,,,,66,66,0,numeric,2,1.0,1.0,2.0,complete,qc_cognitive_composite.py,1,,,,,
memory_reduced,master,cognitive_composite,Uniform memory domain (same inputs for every subject),z-scored cognition columns,cognitive_merge.compute_cognitive_composites,covariate_component,current,,,,,66,66,0,numeric,19,-2.4193623489820135,0.1018678883781899,2.4129956059583764,complete,build_results_paper_nb.py qc_cognitive_composite.py qc_paper_variables.py survey_exploration.py table1.py,5,,,,,
memory_reduced_n,master,item_count,Inputs behind memory_reduced,derived,cognitive_merge.compute_cognitive_composites,qc,current,,,,,66,66,0,numeric,1,1.0,1.0,1.0,complete,qc_cognitive_composite.py,1,,,,,
mspss_family,master,survey_affect_social,MSPSS family,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 1, 2, 5, 7, 8: added to the RF1 protocol after the first eight subjects. Not recoverable.",,61,66,5,numeric,20,1.0,5.5,7.0,enrollment-gated (later present),survey_exploration.py,1,0.557,0.6892149069568424,0.974,1.3427432782271492e-05,10369 10418 10589 10606 10608
mspss_friends,master,survey_affect_social,MSPSS friends,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 1, 2, 5, 7, 8: added to the RF1 protocol after the first eight subjects. Not recoverable.",,61,66,5,numeric,14,1.5,6.0,7.0,enrollment-gated (later present),survey_exploration.py,1,0.557,0.6892149069568424,0.974,1.3427432782271492e-05,10369 10418 10589 10606 10608
mspss_significant_other,master,survey_affect_social,MSPSS significant other,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 1, 2, 5, 7, 8: added to the RF1 protocol after the first eight subjects. Not recoverable.",,61,66,5,numeric,19,1.75,6.0,7.0,enrollment-gated (later present),survey_exploration.py,1,0.557,0.6892149069568424,0.974,1.3427432782271492e-05,10369 10418 10589 10606 10608
mspss_total,master,survey_affect_social,MSPSS total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,enrollment-gated,"Missing for enrollment ranks 1, 2, 5, 7, 8: added to the RF1 protocol after the first eight subjects. Not recoverable.",,61,66,5,numeric,35,2.0,5.75,7.0,enrollment-gated (later present),survey_exploration.py,1,0.557,0.6892149069568424,0.974,1.3427432782271492e-05,10369 10418 10589 10606 10608
nbs_total,master,survey_affect_social,NBS total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,26,1.5,2.9,4.7,complete,survey_exploration.py,1,,,,,
norc_lifetime,master,survey_affect_social,"NODS/NORC gambling, lifetime",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,5,0.0,0.0,5.0,complete,survey_exploration.py,1,,,,,
norc_past_year,master,survey_affect_social,"NODS/NORC gambling, past year",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_extended,exploratory,current,,,,,66,66,0,numeric,3,0.0,0.0,2.0,complete,survey_exploration.py,1,,,,,
panas_post_negative,master,survey_exploratory,"PANAS negative, post-session",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,11,10.0,10.0,31.0,complete,,0,,,,,
panas_post_positive,master,survey_exploratory,"PANAS positive, post-session",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,29,12.0,29.5,50.0,complete,,0,,,,,
panas_pre_negative,master,survey_exploratory,"PANAS negative, pre-session",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,13,10.0,11.5,29.0,complete,,0,,,,,
panas_pre_positive,master,survey_exploratory,"PANAS positive, pre-session",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,25,17.0,31.0,45.0,complete,,0,,,,,
planfulness_cs,master,survey_exploratory,Planfulness: cognitive strategies,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,19,2.5,3.75,4.6,complete,,0,,,,,
planfulness_mf,master,survey_exploratory,Planfulness: mental focus,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,23,2.0,3.6500000000000004,4.7,complete,,0,,,,,
planfulness_to,master,survey_exploratory,Planfulness: temporal orientation,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,20,2.5,3.8,4.7,complete,,0,,,,,
planfulness_total,master,survey_exploratory,Planfulness total,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,38,2.47,3.7,4.6,complete,,0,,,,,
pnr_negative,master,survey_exploratory,PNR negative,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,age-gated; enrollment-gated,"Present for 9 subjects, 8 of them 59+, all enrollment ranks <= 21. Not recoverable.",,9,66,57,numeric,9,9.0,24.0,51.0,leans age (older present); leans enrollment (earlier present),,0,0.856,0.0006721815716294337,0.125,0.0003338229406976562,
pnr_positive,master,survey_exploratory,PNR positive,REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,age-gated; enrollment-gated,"Present for 9 subjects, 8 of them 59+, all enrollment ranks <= 21. Not recoverable.",,9,66,57,numeric,7,46.0,52.0,63.0,leans age (older present); leans enrollment (earlier present),,0,0.856,0.0006721815716294337,0.125,0.0003338229406976562,
present_bias_10wk,master,survey_exploratory,"Present bias, 10-week delay",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,19,1.0,4.41666666666665,6.0,complete,,0,,,,,
present_bias_14wk,master,survey_exploratory,"Present bias, 14-week delay",REDCap RF1 FullScoring export (REDCAP_RF1_PATH),cognitive_merge.load_rf1_exploratory,exploratory,current,,,,,66,66,0,numeric,23,1.0,3.8333333333333335,6.0,complete,,0,,,,,
