subject_id,run,counterbalance,earclip,condition,stim_detected,protocol_ok,duration_s,pct_rejected,n_clean_samples,early_db,middle_db,late_db,itf_F4,itf_F4_power,itf_F4_r2,aperiodic_offset_F4,aperiodic_exp_F4,itf_P4,itf_P4_power,itf_P4_r2,aperiodic_offset_P4,aperiodic_exp_P4,itf_P3,itf_P3_power,itf_P3_r2,aperiodic_offset_P3,aperiodic_exp_P3
10636,1,B,True,baseline,NONE,True,360.0,0.2175947201443984,180218,65.96056079652101,64.38036409581355,62.16242500811315,,,0.63585673502881,1.8677096292418065,0.04649921330362584,,,0.31538814751110245,1.844202951373277,0.019787951534192688,,,0.9592611161206701,2.058715378845994,0.0758728215149071
10636,2,B,True,sham,SHAM,True,359.5,6.896628216503997,167884,100.92233430524836,63.952055891861875,64.16742898197937,,,,,,,,,,,,,,,
10636,3,B,True,sham,SHAM,True,360.0,3.5264887836297443,174345,94.0817612184787,63.82512998224854,63.58120708135114,,,,,,,,,,,,,,,
10636,4,B,True,post,NONE,True,360.0,0.18207275162288594,180368,64.10379534141778,64.09626197472414,63.868539515049626,,,0.7218360728520827,1.8801907756759082,0.06482111005177357,,,0.475856832474721,1.852732018614727,0.0347759573089069,,,0.8228670045440635,1.9986970996417905,0.05986118889446987
10636,5,B,True,baseline,NONE,True,360.0,0.23351040283311475,180298,65.18343242350387,64.68849444565976,64.66522457647878,,,0.8080205487722795,1.898719259122749,0.08596801156304237,,,0.7895883297900946,1.8744645153052124,0.06120494144367307,,,,,
10636,6,B,True,active,ACTIVE,True,360.5,15.22914478412295,153342,92.34643290360799,98.37830252286945,94.99351667946496,,,,,,,,,,,,,,,
10636,7,B,True,active,ACTIVE,True,361.0,19.276224316391165,146307,93.0595283273486,99.21448328151872,95.56188761011062,,,,,,,,,,,,,,,
10636,8,B,True,post,NONE,True,360.0,0.23127783771820232,180317,70.05074348071683,67.29088249681178,67.03957639173382,,,0.9442210410342025,1.9290430841455768,0.11454836087731742,,,0.9224765824306789,1.906852300902137,0.08744143277524628,,,0.6805837934470874,1.876903340474854,0.38384780324594353
11318,1,B,True,baseline,NONE,True,360.0,0.8165683093991127,179159,73.37484255298337,70.20201254998098,68.53532431387099,,,0.8350254272391057,1.9196596602470741,0.0721511240727366,,,0.8195419866588503,1.90625654607392,0.0687588426466148,,,0.797727539239521,1.9036699249764084,0.062353193553011
11318,2,B,True,sham,SHAM,True,359.5,18.115436182118362,147800,139.8385790240943,70.33889200943527,66.47672407482317,,,,,,,,,,,,,,,
11318,3,B,True,sham,SHAM,True,360.0,18.983542649566964,146306,142.6148414716526,70.47001394180378,65.07240403832817,,,,,,,,,,,,,,,
11318,4,B,True,post,NONE,True,360.0,1.3763169404352626,178141,67.28965999120337,67.8725635365937,66.15127228924068,,,0.8440872325655778,1.9252800528994563,0.07694843285405273,,,0.7568641653348983,1.9095844909317228,0.06426110586312729,,,0.7449770462952399,1.908772546811079,0.06009869001857229
11318,5,B,True,baseline,NONE,True,360.0,0.5495630613927771,179696,68.78262505810908,66.66895739239973,65.02054561550865,,,0.7883995117272484,1.9048651389872109,0.07672909481854734,,,0.6753138706375006,1.8729471084953146,0.05365403280181839,,,0.6295640289431409,1.875122852021294,0.049076199395961785
11318,6,B,True,active,ACTIVE,True,360.0,99.88705006893268,204,143.84041420681143,149.11309112124536,144.44110363482176,,,,,,,,,,,,,,,
11318,7,B,True,active,ACTIVE,True,360.0,99.83622611861433,296,142.88828502275896,148.58018922946755,143.92297536110578,,,,,,,,,,,,,,,
11318,8,B,True,post,NONE,True,360.0,0.8029483866326514,179258,68.10779718842615,69.29217841260184,67.05065493205632,,,0.8593288693911989,1.9279372240079728,0.09876397462057099,,,0.7635613596733485,1.8938821962283683,0.07263838120610125,,,0.7396080296469718,1.8950030293213154,0.06775622620853396
10369,1,B,True,baseline,NONE,True,360.0,0.7997254921494057,179242,74.23608326054655,70.6967841435608,67.62556804769521,,,0.8698447265341662,1.9242623548419393,0.08152747959768035,,,0.883153100693339,1.917181374156487,0.07813222677648066,,,0.8936177255666875,1.919641932338075,0.08044167937771352
10369,2,B,True,sham,SHAM,True,360.0,16.727675481102033,150369,122.13093556566555,68.87573521512512,67.38703384588935,,,,,,,,,,,,,,,
10369,3,B,True,sham,SHAM,True,360.5,17.25297393554952,149624,126.50153778587662,68.72059766847534,66.64015560424853,,,,,,,,,,,,,,,
10369,4,B,True,post,NONE,True,360.5,0.23672042653923864,180376,68.53287466748132,68.22061901685834,66.28557239105851,,,0.6169937150798305,1.8950785216222636,0.062765105762691,,,0.5808702860535325,1.8703436975731944,0.04947663618274223,,,0.6552031551643486,1.8767993932232014,0.054877824628182054
10369,5,B,True,baseline,NONE,True,360.0,0.20256134952347793,180320,69.68908155394826,66.66014305868903,66.65614698183249,,,0.7125663566512507,1.8955902901630366,0.07315299654266144,,,0.717474232792855,1.8695857704826526,0.058382921643348795,,,0.781935445782963,1.8792292381899214,0.06611972342510475
10369,6,B,True,active,ACTIVE,True,360.0,99.60146130853536,720,139.31864838172248,145.99451737408197,142.1239581162625,,,,,,,,,,,,,,,
10369,7,B,True,active,ACTIVE,True,360.0,99.6628168359042,609,141.31626923833278,147.8043307295125,143.53245431045914,,,,,,,,,,,,,,,
10369,8,B,True,post,NONE,True,360.5,0.2538660649100688,180345,67.37208131285001,66.67167737283224,65.57488416925628,,,0.6978291112757703,1.8931940559112652,0.07749694512810754,,,0.6682216934660048,1.8657408871295056,0.0612036488703646,,,0.7554575872708758,1.8766695811750442,0.07038749939381556
