subject_id,session_id,run,mode,phase,stim_condition,protocol_label_to_show,operator_confirmed_protocol,operator_confirmed_frequency_hz,intended_stimulation_frequency_hz,actual_or_confirmed_stimulation_frequency_hz,theta_source,theta_estimate_file,theta_reliable,theta_reliability_reason,trial_num,current_good_option,current_good,contingency_id,trial_in_contingency,left_stimulus,right_stimulus,flower1,flower2,slot1_position,slot2_position,choice,rt,outcome,reward,correct,feedback_marker,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time,wait_time,iti,timestamp,trial_start_time,trial_start_lsl_time,run_type
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,63,2,2,3,4,43,33,33,43,right,left,2.0,453.9060592651367,win,True,True,31,166.72743391990662,71203.318754,71203.318754,0.0,71036.583024833,315.56115984916687,71352.160261375,610.0630661557717,300.0,167.73968267440796,165.09042191505432,71201.681815541,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,64,2,2,3,5,43,33,33,43,right,left,2.0,453.7830352783203,win,True,True,31,169.44440484046936,71206.035926166,71206.035926166,0.0,71036.583024833,315.56115984916687,71352.160261375,677.6304371584864,300.0,170.45315289497375,167.7397608757019,71204.331283166,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,65,2,2,3,6,43,33,33,43,right,left,2.0,356.9469451904297,loss,False,True,32,171.98435878753662,71208.575950541,71208.575950541,0.0,71036.583024833,315.56115984916687,71352.160261375,602.4454555014811,300.0,172.9951798915863,170.45324683189392,71207.044916166,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,66,2,2,3,7,43,33,33,43,right,left,2.0,339.63632583618164,win,True,True,31,174.53017687797546,71211.121870625,71211.121870625,0.0,71036.583024833,315.56115984916687,71352.160261375,625.5067145534218,300.0,175.54096484184265,172.9952540397644,71209.58704525,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,67,2,2,3,8,43,33,33,43,right,left,2.0,340.65723419189453,loss,False,True,32,176.96679592132568,71213.558604333,71213.558604333,0.0,71036.583024833,315.56115984916687,71352.160261375,510.82737431289416,300.0,177.97789001464844,175.5410439968109,71212.1329775,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,68,2,2,3,9,33,43,33,43,left,right,2.0,339.56122398376465,win,True,True,31,179.45716977119446,71216.049129625,71216.049129625,0.0,71036.583024833,315.56115984916687,71352.160261375,566.8714302449587,300.0,180.46889185905457,177.97798681259155,71214.570034291,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,69,2,2,3,10,43,33,33,43,right,left,2.0,357.0537567138672,win,True,True,31,181.9718940258026,71218.563989625,71218.563989625,0.0,71036.583024833,315.56115984916687,71352.160261375,575.565961072728,300.0,182.98245668411255,180.4689428806305,71217.061113041,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,70,2,2,3,11,33,43,33,43,left,right,2.0,322.18408584594727,win,True,True,31,184.50054383277893,71221.092827791,71221.092827791,0.0,71036.583024833,315.56115984916687,71352.160261375,623.4287555088707,300.0,185.51001811027527,182.98253893852234,71219.574847375,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,71,2,2,3,12,33,43,33,43,left,right,1.0,372.50304222106934,loss,False,False,32,187.01301193237305,71223.605359458,71223.605359458,0.0,71036.583024833,315.56115984916687,71352.160261375,557.8206425675503,300.0,188.02439880371094,185.51017594337463,71222.102607958,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,72,2,2,3,13,43,33,33,43,right,left,2.0,357.2564125061035,win,True,True,31,189.48900389671326,71226.081477,71226.081477,0.0,71036.583024833,315.56115984916687,71352.160261375,533.108006730554,300.0,190.5004599094391,188.02446389198303,71224.617021208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,73,2,2,3,14,33,43,33,43,left,right,2.0,286.8688106536865,win,True,True,31,191.91730380058289,71228.509895541,71228.509895541,0.0,71036.583024833,315.56115984916687,71352.160261375,558.891640053249,300.0,192.92768692970276,190.50051999092102,71227.093203708,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,74,2,2,3,15,33,43,33,43,left,right,2.0,289.75391387939453,loss,False,True,32,194.30304384231567,71230.895817916,71230.895817916,0.0,71036.583024833,315.56115984916687,71352.160261375,513.5583397140717,300.0,195.31265997886658,192.9277698993683,71229.520586916,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,75,2,2,3,16,33,43,33,43,left,right,2.0,306.19192123413086,win,True,True,31,196.80291295051575,71233.395814875,71233.395814875,0.0,71036.583024833,315.56115984916687,71352.160261375,610.0934030800738,300.0,197.8127818107605,195.3127408027649,71231.905684625,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,76,2,2,3,17,33,43,33,43,left,right,2.0,322.27206230163574,win,True,True,31,199.22572684288025,71235.818697208,71235.818697208,0.0,71036.583024833,315.56115984916687,71352.160261375,518.804783467739,300.0,200.2362768650055,197.8128650188446,71234.405931208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,77,2,2,3,18,33,43,33,43,left,right,2.0,336.27915382385254,loss,False,True,32,201.6836748123169,71238.276777375,71238.276777375,0.0,71036.583024833,315.56115984916687,71352.160261375,540.2873802954005,300.0,202.69530701637268,200.23633098602295,71236.829513291,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,78,2,2,3,19,33,43,33,43,left,right,2.0,289.5050048828125,win,True,True,31,204.18428993225098,71240.777520666,71240.777520666,0.0,71036.583024833,315.56115984916687,71352.160261375,627.9220014100248,300.0,205.19582390785217,202.69538688659668,71239.288700625,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,79,2,2,3,20,33,43,33,43,left,right,2.0,321.544885635376,win,True,True,31,206.66554808616638,71243.258969125,71243.258969125,0.0,71036.583024833,315.56115984916687,71352.160261375,575.2558880048143,300.0,207.67523980140686,205.19590592384338,71241.789346958,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,80,2,2,3,21,43,33,33,43,right,left,1.0,236.72890663146973,loss,False,False,32,209.07760882377625,71245.671132416,71245.671132416,0.0,71036.583024833,315.56115984916687,71352.160261375,594.6174695391264,300.0,210.0882430076599,207.6753170490265,71244.268883958,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,81,2,2,3,22,43,33,33,43,right,left,2.0,371.24013900756836,win,True,True,31,211.6746790409088,71248.268300041,71248.268300041,0.0,71036.583024833,315.56115984916687,71352.160261375,643.0184474212306,300.0,212.6860408782959,210.08841586112976,71246.682111916,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,82,2,2,3,23,33,43,33,43,left,right,2.0,626.1718273162842,win,True,True,31,214.4970109462738,71251.090817458,71251.090817458,0.0,71036.583024833,315.56115984916687,71352.160261375,611.5521797292455,300.0,215.506915807724,212.6861219406128,71249.279948041,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,83,2,2,3,24,33,43,33,43,left,right,2.0,697.0338821411133,win,True,True,31,217.4011709690094,71253.995112333,71253.995112333,0.0,71036.583024833,315.56115984916687,71352.160261375,626.2852046408769,300.0,218.4129557609558,215.5069968700409,71252.100978291,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,84,2,2,3,25,33,43,33,43,left,right,2.0,964.7541046142578,win,True,True,31,220.61818289756775,71257.212273333,71257.212273333,0.0,71036.583024833,315.56115984916687,71352.160261375,665.7230305344531,300.0,221.6298749446869,218.41304397583008,71255.007170208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,85,2,2,3,26,43,33,33,43,right,left,2.0,436.08593940734863,win,True,True,31,223.20486187934875,71259.799121041,71259.799121041,0.0,71036.583024833,315.56115984916687,71352.160261375,569.0973820481033,300.0,224.21517086029053,221.6299388408661,71258.224218791,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,86,2,2,3,27,43,33,33,43,right,left,2.0,404.8750400543213,win,True,True,31,225.82548689842224,71262.419819208,71262.419819208,0.0,71036.583024833,315.56115984916687,71352.160261375,634.7104241500889,300.0,226.8361759185791,224.21527194976807,71260.809695875,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,87,2,2,3,28,33,43,33,43,left,right,2.0,425.203800201416,win,True,True,31,228.45720505714417,71265.051679291,71265.051679291,0.0,71036.583024833,315.56115984916687,71352.160261375,625.945269804961,300.0,229.46823692321777,226.8362476825714,71263.430795583,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,88,1,1,4,0,33,43,33,43,left,right,2.0,1159.7449779510498,win,True,False,31,231.77935791015625,71268.373984666,71268.373984666,0.0,71036.583024833,315.56115984916687,71352.160261375,580.2187866323134,300.0,232.79005074501038,229.46837306022644,71266.063051208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,89,1,1,4,1,43,33,33,43,right,left,,,miss,,,33,235.0074110031128,71271.602182916,71271.602182916,0.0,71036.583024833,315.56115984916687,71352.160261375,639.3522013091047,300.0,236.01834177970886,232.79018092155457,71269.38505875,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,90,1,1,4,2,43,33,33,43,right,left,2.0,372.607946395874,loss,False,False,32,237.6406557559967,71274.235590625,71274.235590625,0.0,71036.583024833,315.56115984916687,71352.160261375,676.4654287242782,300.0,238.6523458957672,236.01843690872192,71272.613459125,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,91,1,1,4,3,43,33,33,43,right,left,1.0,338.0701541900635,loss,False,True,32,240.24375200271606,71276.838836416,71276.838836416,0.0,71036.583024833,315.56115984916687,71352.160261375,680.8442924952265,300.0,241.25470685958862,238.65257596969604,71275.247731291,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,92,1,1,4,4,33,43,33,43,left,right,1.0,335.9649181365967,win,True,True,31,242.82651495933533,71279.421728208,71279.421728208,0.0,71036.583024833,315.56115984916687,71352.160261375,663.7851800315202,300.0,243.83707189559937,241.25478887557983,71277.85007875,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,93,1,1,4,5,43,33,33,43,right,left,1.0,354.7699451446533,loss,False,True,32,245.4128987789154,71282.0082045,71282.0082045,0.0,71036.583024833,315.56115984916687,71352.160261375,650.7583526627038,300.0,246.42384004592896,243.83714365959167,71280.432564208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,94,1,1,4,6,33,43,33,43,left,right,2.0,340.46411514282227,loss,False,False,32,247.93791794776917,71284.533368125,71284.533368125,0.0,71036.583024833,315.56115984916687,71352.160261375,600.6354820642745,300.0,248.94963192939758,246.42393279075623,71283.019487708,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,95,1,1,4,7,43,33,33,43,right,left,2.0,323.9009380340576,loss,False,False,32,250.50340580940247,71287.099031041,71287.099031041,0.0,71036.583024833,315.56115984916687,71352.160261375,657.9035407028458,300.0,251.51480889320374,248.9497218132019,71285.545409833,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,96,1,1,4,8,43,33,33,43,right,left,1.0,339.1869068145752,win,True,True,31,253.01466393470764,71289.610409583,71289.610409583,0.0,71036.583024833,315.56115984916687,71352.160261375,588.4863081690075,300.0,254.02510905265808,251.51489305496216,71288.110713958,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,97,1,1,4,9,43,33,33,43,right,left,1.0,372.5101947784424,win,True,True,31,255.5587878227234,71292.154647625,71292.154647625,0.0,71036.583024833,315.56115984916687,71352.160261375,589.1044010475382,300.0,256.5694348812103,254.02519488334656,71290.621141416,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,98,1,1,4,10,43,33,33,43,right,left,1.0,338.4981155395508,win,True,True,31,258.08532786369324,71294.681318541,71294.681318541,0.0,71036.583024833,315.56115984916687,71352.160261375,605.5084707905615,300.0,259.09653782844543,256.56949186325073,71293.165560708,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,99,1,1,4,11,43,33,33,43,right,left,1.0,354.39109802246094,win,True,True,31,260.6688928604126,71297.265072458,71297.265072458,0.0,71036.583024833,315.56115984916687,71352.160261375,648.9542543410843,300.0,261.67968106269836,259.09658908843994,71295.692788208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,100,1,1,4,12,33,43,33,43,left,right,1.0,336.7431163787842,win,True,True,31,263.09074687957764,71299.686972083,71299.686972083,0.0,71036.583024833,315.56115984916687,71352.160261375,501.05155959776425,300.0,264.10371685028076,261.6798129081726,71298.276178583,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,101,1,1,4,13,43,33,33,43,right,left,1.0,271.5320587158203,win,True,True,31,265.481324672699,71302.077670916,71302.077670916,0.0,71036.583024833,315.56115984916687,71352.160261375,533.2245961015776,300.0,266.49335074424744,264.1038978099823,71300.700359916,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,102,1,1,4,14,43,33,33,43,right,left,1.0,423.17891120910645,win,True,True,31,268.1145370006561,71304.711016666,71304.711016666,0.0,71036.583024833,315.56115984916687,71352.160261375,625.4625128559799,300.0,269.1284439563751,266.49341797828674,71303.089999583,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,103,1,1,4,15,33,43,33,43,left,right,2.0,235.76664924621582,loss,False,False,32,270.5201690196991,71307.116802125,71307.116802125,0.0,71036.583024833,315.56115984916687,71352.160261375,585.4874869197803,300.0,271.5307469367981,269.1285078525543,71305.72521875,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,104,1,1,4,16,33,43,33,43,left,right,1.0,371.3979721069336,win,True,True,31,273.16462802886963,71309.761394666,71309.761394666,0.0,71036.583024833,315.56115984916687,71352.160261375,691.0900176405321,300.0,274.1741318702698,271.530827999115,71308.127667208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,105,1,1,4,17,43,33,33,43,right,left,1.0,357.04708099365234,win,True,True,31,275.60457396507263,71312.2014625,71312.2014625,0.0,71036.583024833,315.56115984916687,71352.160261375,502.05917099601004,300.0,276.6157057285309,274.1742069721222,71310.771185958,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,106,1,1,4,18,43,33,33,43,right,left,1.0,337.8019332885742,win,True,True,31,278.05713987350464,71314.654156,71314.654156,0.0,71036.583024833,315.56115984916687,71352.160261375,530.4950889862048,300.0,279.0670189857483,276.61578702926636,71313.212891625,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,107,1,1,4,19,43,33,33,43,right,left,1.0,373.1980323791504,loss,False,True,32,280.57524394989014,71317.17238925,71317.17238925,0.0,71036.583024833,315.56115984916687,71352.160261375,563.7102102190493,300.0,281.5868628025055,279.0670928955078,71315.664316875,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,108,1,1,4,20,33,43,33,43,left,right,1.0,306.0178756713867,win,True,True,31,283.03254199028015,71319.629880125,71319.629880125,0.0,71036.583024833,315.56115984916687,71352.160261375,568.9219492801973,300.0,284.0421278476715,281.58694887161255,71318.18430425,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,109,1,1,4,21,33,43,33,43,left,right,1.0,389.7528648376465,win,True,True,31,285.5398049354553,71322.137254541,71322.137254541,0.0,71036.583024833,315.56115984916687,71352.160261375,538.3868853832101,300.0,286.55012679100037,284.0422179698944,71320.639700083,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,110,1,1,4,22,33,43,33,43,left,right,1.0,373.4149932861328,win,True,True,31,288.0412127971649,71324.638744958,71324.638744958,0.0,71036.583024833,315.56115984916687,71352.160261375,545.9661785116003,300.0,289.053053855896,286.5502347946167,71323.147846208,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,111,1,1,4,23,33,43,33,43,left,right,1.0,356.7061424255371,win,True,True,31,290.67473578453064,71327.272389166,71327.272389166,0.0,71036.583024833,315.56115984916687,71352.160261375,692.7570181029002,300.0,291.6867687702179,289.05323696136475,71325.650971833,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,112,1,1,4,24,43,33,33,43,right,left,1.0,356.77099227905273,win,True,True,31,293.18577003479004,71329.783624958,71329.783624958,0.0,71036.583024833,315.56115984916687,71352.160261375,568.0005775787633,300.0,294.195072889328,291.6868648529053,71328.284745916,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,113,2,2,5,0,43,33,33,43,right,left,1.0,355.90219497680664,loss,False,False,32,295.77318501472473,71332.371113583,71332.371113583,0.0,71036.583024833,315.56115984916687,71352.160261375,650.4866765042401,300.0,296.7850286960602,294.1952848434448,71330.793279291,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,114,2,2,5,1,33,43,33,43,left,right,1.0,438.01116943359375,win,True,False,31,298.4448938369751,71335.042898125,71335.042898125,0.0,71036.583024833,315.56115984916687,71352.160261375,649.0695110790712,300.0,299.456426858902,296.7851138114929,71333.383248041,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,115,2,2,5,2,43,33,33,43,right,left,1.0,477.8330326080322,win,True,False,31,301.1777448654175,71337.775899666,71337.775899666,0.0,71036.583024833,315.56115984916687,71352.160261375,671.9443851049414,300.0,302.18909072875977,299.4565167427063,71336.054787541,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,116,2,2,5,3,43,33,33,43,right,left,1.0,525.388240814209,loss,False,False,32,303.8850438594818,71340.483422875,71340.483422875,0.0,71036.583024833,315.56115984916687,71352.160261375,599.1119448716701,300.0,304.89456367492676,302.1891748905182,71338.787585583,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,117,2,2,5,4,33,43,33,43,left,right,1.0,593.8177108764648,loss,False,False,32,306.7269358634949,71343.325472208,71343.325472208,0.0,71036.583024833,315.56115984916687,71352.160261375,669.0974475054484,300.0,307.73647689819336,304.8946199417114,71341.49316225,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,118,2,2,5,5,33,43,33,43,left,right,2.0,320.7857608795166,loss,False,True,32,309.29021072387695,71345.888813666,71345.888813666,0.0,71036.583024833,315.56115984916687,71352.160261375,661.1821693951607,300.0,310.3012058734894,307.73656702041626,71344.335258333,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,119,2,2,5,6,43,33,33,43,right,left,2.0,303.4069538116455,loss,False,True,32,311.78390884399414,71348.382668333,71348.382668333,0.0,71036.583024833,315.56115984916687,71352.160261375,609.0039749567965,300.0,312.79741382598877,310.3012788295746,71346.900101833,LOCALIZER_FAST_THETA
sub-9999,ses-1,run-localizer,LOCALIZER_FAST_THETA,localizer,none,LOCALIZER_NO_STIM,,,,,none,,False,No stimulation during localizer.,120,2,2,5,7,33,43,33,43,left,right,1.0,641.3319110870361,loss,False,False,32,314.54853773117065,71351.1473635,71351.1473635,0.0,71036.583024833,315.56115984916687,71352.160261375,535.8988858621133,300.0,315.5610580444336,312.7975118160248,71349.39646525,LOCALIZER_FAST_THETA
